regime,alternative,replication,seed,sample_sha256,fold_sha256
smooth,zero_covariance_dependence,39,621060944,70b31fa27efd9466120da4908b7ead7a762ac45d3835968b7a675d248b5dfe12,8d608698293b370bd9fd411391030acc65fc901c873fa37b6dfc7b85ce278936
smooth,zero_covariance_dependence,40,621060945,060d2c17fc3657bf565152da4904e23f4f2ed8d50f4ea537c3919bca341a2b58,feb9ed3b67b538d0fc1a67e1bab982f3ac744235ba2ac6e07c77191fe87c8dfa
smooth,zero_covariance_dependence,41,621060946,8324526b1873d41b029f1ed882e78cb070c855a470d9aa7b06cf9ee80e42e008,440e2045ffbccf1316d615862188790de2d99e96579b790de49560acff71a50e
smooth,zero_covariance_dependence,42,621060947,9963e125d712a7f9a84898a01abc4e85dff64c1edc4f99674e3df8ae68736dff,64db9d4d0d4ef48de2b21702407c191799057eeb39d4c319dc8302092a495c91
smooth,zero_covariance_dependence,43,621060948,194347680b776b6621564045ef97e012186d31d2df901bb6901d5eb5fb746417,f8def7e10f32611c9d7bfdafbac1a0354efe25e5c289145a3d225bb03667c562
smooth,zero_covariance_dependence,44,621060949,55b30604061f7ce45d905e9f1eff9c6b732eba9c4a98d19a5671daefd8c25369,22337303ee27d846515f0814627062214be5eb25518047887ea9d7c49e59fcec
smooth,zero_covariance_dependence,45,621060950,726dbd1e7581e27e0cd6b7800b2b2fab22f799c9fc5ed966bbc32675ddd5dd56,10657d5273a4a8f1454f155d43b4a5b004ea5dccb1b9a470ff0a41372eba1ace
smooth,zero_covariance_dependence,46,621060951,9b8b35f2835022eaa16a57b4752aa6e3a2a210c1a3416e0a244413d1f086034a,58322e5267091abce2a1e3ae85ef73f5fd8e48248cf549aabe227f0b1a69ed02
smooth,zero_covariance_dependence,47,621060952,593c0e3ed3b49fee42369b0dbc58d8b5b05f39ab1bdc3749b41ae9e2ae61a240,16a898a29552da0895520e1a47c54e9e9cb7647d4801fd6e59d43a35273b715e
smooth,zero_covariance_dependence,48,621060953,0fed24b6c9d911aee8a4031d1a38767a93708437edd0d39cd07b5a6fd1c70b95,b55b4de568d9f382618f6b3cc73758982ee298c7bcc04656a40eeeb8234dd9eb
smooth,zero_covariance_dependence,49,621060954,c1859d74b4fa1fd6e69f4a06db345bc6d621131190074eaa51c4ee3a57bf349d,bd2180abc27b7b6cecb5c74a3c30ea885effd606d8bed67b3f68edb04eede079
smooth,zero_covariance_dependence,50,621060955,6902537de37b078d731d19661f6a759629f0413f146e5fd720b76246f6ea9285,77e3b04a5bafdc8af7e26d006159f45c39cd2d433d4756120197513a27943bab
smooth,zero_covariance_dependence,51,621060956,31fec2f8d1dd97125bc0e204cd91495dce90962915d73bb1c541760c78154469,e495deff63806d09c98536ac5be202476468bcaa050f6fbf92c8366c7db53b5d
smooth,zero_covariance_dependence,52,621060957,caa2da2fee6726a60cbadf8cb87d53b7c4c8699d3891813e96068f09e394ae25,f69482788e3912893f7947b1eeeaefdab3169e39841856c4321c4b492f4fc993
smooth,zero_covariance_dependence,53,621060958,4a763e391724e6e7545b4e6d7fd810bdb058d7ca4a3ea0fffee98c04a5559363,834c25bcfd3e0c928cb1e58cb1f3d782284faf1d336155dd16ae195c62f247a6
smooth,zero_covariance_dependence,54,621060959,ea43a0b5a0ef76c3a1855a8580f6c8a95fb7c7409f7d35cef923d48a889d87cd,ba0e3928ebc74751671db9355bbba4d7036291eb8ea8f36151301a4057922b84
smooth,zero_covariance_dependence,55,621060960,0811bca4100ef503954955fdfd450dfeb58b17a5b43d402668ba800457a794c1,050483d462c37309f87b10f5b8b5018260c18b51be6d54e7348b6942ae901927
smooth,zero_covariance_dependence,56,621060961,c7e972b1cd5e6f0d6b3df2e04c41137cb41ae13bd1929e1c3e1fb0b0e9c817cd,56b4746811e3cf8d6996914122cc5d7a0630597155c072966d677e106a8c4014
smooth,zero_covariance_dependence,57,621060962,68e150395ac43fff4e409bb33817add2482da60a192480076ffecc8bdab816eb,40adf18f9cb69f37d0a58f496cb75b35606dc6535899ce3094806e90d3f6cc37
smooth,zero_covariance_dependence,58,621060963,7c9c203a85a6e09e1f727abbad6b7a5a180602a64694269d0d2494d8ed374fc1,7541d2c62f2f862f09cf753b4abf3faf8c65141c793b95edc5be0a1c2da44b4d
smooth,zero_covariance_dependence,59,621060964,4119ce502e899ebf954a2b98eb653471d969b4fff3ec0a920314a34bb426ddae,b0488e37cc301d226ee453767a85fd4c661117881076c1a8a4b8416b847d4c19
smooth,zero_covariance_dependence,60,621060965,a90994196740d2bf3b5b6fe34b3d2ceb79a57fc19a9a5bb8e4524da0fa6574f2,31b20abdacf91521d95de4f009f674442cd5922f3143b35202ca3ab8f482539c
smooth,zero_covariance_dependence,61,621060966,2ecc4289106f1ef8d87259929f00f66c0768d574e57e95ab717be4e61bffef36,4b1f2c874a9e9eb327562feae977f2e49a162d65b5c54f2518a1f72163135fbd
smooth,zero_covariance_dependence,62,621060967,30b6e6672a903fbef78b98f5e9a0600f135a05cb053a7864566025f3d22917d2,58f8a57ee303fcb5e4826b633c91fa776fd382ff652fb10ace020b8c3bd9a328
smooth,zero_covariance_dependence,63,621060968,682a9b90b51e32cdf1fef86304ec75ce4adde5441da2b1ceaa140fcb20f43324,7dac6faf0e9c317c21c6db5d0b5a889f6c6814026cec528771f062f60c05ff27
smooth,zero_covariance_dependence,64,621060969,b00fcfbadf3f15fa283125bcc770a08de4d2b72ffca9e43be4982679db8a5714,3d80182623b56669c44f2578e00884092712d64b3b1ab85b769d8b082ed13921
smooth,zero_covariance_dependence,65,621060970,c6c8f04cdeb0cb97a319afe5504ad2a2eb01b4eb9ef8b469adb9977c2b05a1ca,201f7a1df9c272365fe57d9d24faa2091d7130c83d2c9a309e70aa7d7783fee7
smooth,zero_covariance_dependence,66,621060971,80a21a8b135cea11410b5acef0d331f2949bd389678c0db30a1dfafbb389c3fb,868b066c423e613a7df915a94f23e901631b122b6b4ab35b7c1e8c6f0585d6a0
smooth,zero_covariance_dependence,67,621060972,9cbeffee8de7ab7111509eb97c63dd5c2409a1dbfc73410a6b3e178c76d20e51,d81fcf4739781bfbf37e78e9c1a8e7b612857f11f39fc2acfd2591e7c54df000
smooth,zero_covariance_dependence,68,621060973,a13b952095d644cf1dd12f15b34592fe33c77bfcddb7a797104c914e328160a7,3d0e4ea5398958e55dffe26645261103b2234a08ddbbccc93d14376df6e211b4
smooth,zero_covariance_dependence,69,621060974,8285e1a9e06a8caf1d8684955790ad73854aaf4238328951963490fcd92afa00,9c452e52fb8615bec7a6526c3547fbcb98d553773484fca04f7b673ae419b2eb
smooth,zero_covariance_dependence,70,621060975,fa158cd9b211943634c2aee25c6293dc720c7f771537bbe3a46c402e98eed9a9,42168ed4623d7f6463805c0fdf6cfbcc171903417229a8a5415b621ab1f361fa
smooth,zero_covariance_dependence,71,621060976,7b0fd72e379793973811d46c8e746d7faca9a905add29d1fab7204494dda1336,62920eebf1b6bc737c8c9fa6572e3dba8bffe1721457de6d042957454264e223
smooth,zero_covariance_dependence,72,621060977,f4ed8bb6c27c714aea0470aa72e744769659002d6129596b163f89e9f5f8faf2,d1909d5d4d55c5bec2fee8f00187f6a86cf5e29a4541b0a935b34a62f65daeea
smooth,zero_covariance_dependence,73,621060978,f4153d6beab89527913abbdc71eb08951a2f3cbbc1dce230bff3c77d7a6077ae,bc9765db1e8fd68965c28fc81aba6a58693688d4de9943b8ce773fe828891d41
smooth,zero_covariance_dependence,74,621060979,7e0db3884c9f1ba10d3066576d75285a2064dc718ce6d04064fee122a454a5ae,6c5a9946539ac3f1f9f3ce5846612e8e3aebadf8975d261c1dca38e9a09df770
smooth,zero_covariance_dependence,75,621060980,7b0469f78313c266eff39dc62ad6304f79a8b95f9955072366ba1a6407623fb3,5851d509c54af85add7073c09845d70e1fc11cb13e843bf894e2a5508630e039
smooth,zero_covariance_dependence,76,621060981,9eb7515e0711c56d6d189d20e90f6553e57ee7cbe882a20f0ffbfd7e885caf18,88fa194ff3eae766f2f887218a4afe7ac90180a4b9683bf1ae3df95593c1fe05
smooth,zero_covariance_dependence,77,621060982,16774f1ed7481c68f0131456bf289b7da4a1554249cbd53a5bfd788a72316af9,73c85539ea0799531d393eb1ad1341b134014ccb7c3fbf7f519901043aaa7649
smooth,zero_covariance_dependence,78,621060983,ba2c836007c8d1890e238482261c18169abf4c0e5366ba0a292229d89f4a9a8e,376cce2d0456d9040275b437e199caec5c148152658603ee875b175154d057f6
smooth,zero_covariance_dependence,79,621060984,cec5fc89b50f5c3505bf29469c618a8908f3e8e5b396c93ea1a12d72a68d7abf,d64ba9b642ed043e3efa0dab1017d933022473dbabf7bd0b47461384803a2fd4
smooth,zero_covariance_dependence,80,621060985,fba38468fa33f068faa825b407a735e4ae6a8c9e21baf3c640d3f06f5620117d,171ccd4632884ed59e38e5d5840a5092bc70777a2b15c075b90c91a33c67e1dd
smooth,zero_covariance_dependence,81,621060986,659f70b8e92712eff4b2b6f62325ac42ab4b037b6bafa3ab4079a73b8093779a,aa48f7ec71a0c37d4e70c8ce26e63f8eebaa25521fc33129d735e25750e49df1
smooth,zero_covariance_dependence,82,621060987,f9649689255bb0d69cf5f6927f998ad900bbfcee351ede580a95725d9b25d0c0,372b1cb616be2d49393d0856ad6f2ba8df62eac5e7ce4d158239d1d7aa0f62c5
smooth,zero_covariance_dependence,83,621060988,91ff6009640960badc988494b82ff5cb07ed76b6d868fc7dc5a748d25b832b94,f76f4f55dbabdf012a651af839fc0a452760949e5554abc80a946932b96b1ba0
smooth,zero_covariance_dependence,84,621060989,445e83de4435f06f41c7044a88914c49294a471b6373a19db24a295a38dfbd1f,fa754055fc275bc5b7e0e8597ab9e5c286a33f67dceabdaac465d6856605439d
smooth,zero_covariance_dependence,85,621060990,e5269e9fc89f1723bab0baae7c86407c88142c3e5e77b56697a6b173e818a00e,f1b42f6222e29a414fd94584f535d11aef89ac3777dccdd4a5883a61334a30ee
smooth,zero_covariance_dependence,86,621060991,c52b3749ba6da6357042016eb26ed4a74034b1a515277090c8b99a4b6648c0a2,266f49dc482ce37f55447694e149815b9e318f1d4fa0044ba318828db782ecbe
smooth,zero_covariance_dependence,87,621060992,d53a4b16da3a05136b59fed5b7ba93fc851b7118917ce4ab325c1f1d42688f7b,7c6180c8838a1025a3b1ad1668c1d38068309ed26c321afcbd19ff06d8310934
smooth,zero_covariance_dependence,88,621060993,fa8e123274a417bc494744063d526c34bbc8189199715b49c0ecabf1ce6657c5,fed3d41fe4730448f66af54838625689f10602bb6133ec123f41b25fa40751c4
smooth,zero_covariance_dependence,89,621060994,afed7967935182533b4386b69308e63ed35d695a0e5d57dd24a053b19959c701,2b19056ccedaa80acc46012dc0ab79eb54bf9515e84d10229063a1dee2b28769
smooth,zero_covariance_dependence,90,621060995,2fb1a04f7129bf0f175a78c0aa1c8b6e079dfc11d3023ae13b8a21cfbadac97f,cb61ce68acc59ea9fc0c604b0b84585cbf86196dfa713d08da5e9b7ca08df16c
smooth,zero_covariance_dependence,91,621060996,9be76e5f3e3ad603973e48029ae71497a4810a9d125d78bf6fb5edba02cb40cc,ea1bb005960b2c2f744dac56789439e23aaabd793064f9d6e7ff1a4829d5b4a0
smooth,zero_covariance_dependence,92,621060997,5e3933df3a442a9d5a4014373de3b669d36c42dd547fce3cb4ab9c7eab8e77c5,a6a6bd561a12d80d1ec30247969a738307a281566c26f4374f7325f084cf0fb9
smooth,zero_covariance_dependence,93,621060998,c4bb604df6a553bd4a55e34940fe7fecd45c13bb3d0c1781b39b085b7073fdd4,70dfed412aabfd1412623d587fd3c8af8c07f19a4e6476d4e0adf2c542005c23
smooth,zero_covariance_dependence,94,621060999,1f506be85c24c4a4a44a44a87db7a2e9870a6f88bc6051cac7507d2b0abaac56,8e3b81c4ae19b5c3c3454f1c04fb3b8c45a7e99c944d8211d4c45f8594cb889f
smooth,zero_covariance_dependence,95,621061000,45d5598c16ca5045e5855859f91b769bb213730763e243169ebe9988078fc890,17650e4659ab2426f8a81d141b6df23a3532af024d641484cfae7d20fbfd16ef
smooth,zero_covariance_dependence,96,621061001,e75685aa970fa2d53af23adc8d5db79d53ae1b725366d843e1a7c3e688cefbce,cfbbd619272e429a9a50c55e57c4c49b21f2f334f92f5512cfbe48197eadaaa7
smooth,zero_covariance_dependence,97,621061002,56e463140410ea35619cfdfc24110db13f4b24419b3c8648a8be8d220e12b444,ad087fb95c018ba35fe8cc33b2b58e58208c94ef83e5f34c4cfc23a69ed6a860
smooth,zero_covariance_dependence,98,621061003,f852c29eb43d4d7ec9ae1612cea14c025c0c135f9ac134972909aacf6b7fc78b,5d75301dd513840cffda38824d5e6b5aa27545bc06ce5d2adf9c6e0db052bb16
smooth,zero_covariance_dependence,99,621061004,e5e7078e3115d5e266a6c7c4b77c2719b6a6dfbcaed7004bed2adc1863321ab9,17d68c42a82c0dc42b84f50ac782313d868c5caef6e6ccce0d0e8fd39bcdc605
smooth,zero_covariance_dependence,100,621061005,ec3a4f62280d6f171a9f18f94c22a39b6f22e51bbeba4f76a4a7499419a2872d,d85d3993d4b6d848ab0c824e157e9cbfdc4f516ee7fd8500cc9bc44de9e9cd30
smooth,zero_covariance_dependence,101,621061006,606966effbba9a8f20bd8efda597fd3d3b285ab50a933c48c8391bec9eb52130,a12b6885d42d4c853de4f59b39e04ac310d16ec6890b726a829cf40207d82ba4
smooth,zero_covariance_dependence,102,621061007,7cc3441b1fb0e9c60df8e818374904770d2ebbf38b9e20c5716f4fa096e3ab60,9f3fb817f32a4ddc01fb793939713395e771c7ddc5d701a6e5a3f99a2843de55
smooth,zero_covariance_dependence,103,621061008,881aa84a9e8a01ec3c70c6c46607b728cea7dfe7593c280a01eb49ba9b5f25b4,8ca41106f41c42b3c6d1a8f691517ce340d2ffcf2d83b16cf686a61da6a71ab2
smooth,zero_covariance_dependence,104,621061009,a5262e5f5f6af14481e08098e3aa5e94e3a15491ca397783bbf04cbc5859fdaf,50e2b8b4c56e873cd71f6d78eff55ae01360a8fe07b887db58b15b0af4210c11
smooth,zero_covariance_dependence,105,621061010,614dde7fce5cb51f4d771c3f76c981a4a9f18637f82dcef96d4d15b6758212f2,3528d5e371f6ed37c38b7efa7f84120f6a3e2727dc74fe7df999c54fa9080dec
smooth,zero_covariance_dependence,106,621061011,93d7e28e85dfff33c91ce29843c24bc6a7173a5b5fe35da788b7155cec2347bc,f87b7a96683805c0a2c027848f0c120dcc2a309955250cd71d6e26cac362e9a5
smooth,zero_covariance_dependence,107,621061012,fd16bd60d000e27f5dfa218acc8700b491ff909f6d78a4fda949d44fd4f5f152,e9c00b954f8701dd52f63bc0bb31d15ab955ee01260bba75f4e96793e675787e
smooth,zero_covariance_dependence,108,621061013,635c12bc1c1e0f088bd072bdd3b510cc6551eadecfbd152d16c6a0e55871772d,3146f46d3d559b05b0eaa9903608e16b5c7bcc8e6072773dfbba0c560190a30b
smooth,zero_covariance_dependence,109,621061014,166637d0051e8c9268cb2d5ec5b7061a289487275b048380278ace5b4c7a5e03,4dacd99e6af0ce1ee49f1b9fcbbb101e7bd2fed9a2c32df311bfe0d71d9aa258
smooth,zero_covariance_dependence,110,621061015,00640921c44d8438eb110a2f1fe4c6ca7c64a063f7acc845373e42cba8906f36,0ffbef3068fd1f12d9e6218927d25e62db6e51e2e52f5d4d89bc5c28033e208e
smooth,zero_covariance_dependence,111,621061016,ef06b9effac9fbcd8b5469b3bc9a21563ca5b6371111481e99daaa7076cea3f1,9181a5ac0fcb0aec9844fb26cc9588d89e419529fa4d93aa786ad353eccd01d3
smooth,zero_covariance_dependence,112,621061017,0de924e6bcb056b8ca80d6bee0b25266665728bad600d81f660b00b3270d7acf,461c5f31886d9dfbb34957a7c1c4c4ffb5ab66fdece4383a5690d7fecb4bab6f
smooth,zero_covariance_dependence,113,621061018,fd3d4ef9adeaaba3f40356bd1378ba6e2fb292d2529bb6e9639911d6678dedd1,b01fdde7ddda4e6bc0937de891986339f70b0bc9cfa8cb0460024be2c5b92ecb
smooth,zero_covariance_dependence,114,621061019,fe2439c898a09386745158f3a7c74d56fb29518b3d1c1c31937534f7919ce14f,f7e8fa16e4a8e5714b65cca2e20be5f563bbdf9afecf9587fab0714b7c1f3948
smooth,zero_covariance_dependence,115,621061020,f7585191ebe4587844307cdb5ff1341a8bd89f2315bbf169c3520d30414c5ca3,7b62ce7c0f6eb4ffaaa3da38bb28819cbeed885c102732101258a8c8c77620a2
smooth,zero_covariance_dependence,116,621061021,142dec7bea2c6f2acda1f3dde6636a1bae781e20129142a3fbffe36a1a851568,73a675abc57a4185e530bc509e4339ffe71839a057ef48e3696a03b5cb2f62d5
smooth,zero_covariance_dependence,117,621061022,09c3ec75b22aada76c63418e3b4a2f7835c7cc53d76954a5c0a56943b97d85fb,86fb985030caa2b55642f2459838e1986ec9dbf5fff60913ecee9e5592e128dd
smooth,zero_covariance_dependence,118,621061023,64b78dcce40ae692d1cf92e50348df6c30e68c9cb3952e5a1274f83f75deddef,8993a05b769d21f0cfae52e7559d3037638515264cd04069b17e6fa4bb012aed
smooth,zero_covariance_dependence,119,621061024,9d243ed41c26838a495b71a869285d454fd72e0100e64d51c6d0c3f118eebf13,c79650f825c16b742836181c05d80db12271208e341a49ce16ac02f5c8c990af
smooth,zero_covariance_dependence,120,621061025,972406b7eff3c48b512c06d0c1f7be48bae71d484b36fe04bce62bb6a85f6c44,a8c73b15d2a136832714e313b6038c9571037bab5392551f0dae4c022176c719
smooth,zero_covariance_dependence,121,621061026,3628d0a5953219071d88332cdb2252c5005cfcf2bee399e0fa8db187fa12f24a,ac6394cc1dbac0fe2c9d99308e1d428ca82f88544cf5dc7c6a6aceb5e24f2ba2
smooth,zero_covariance_dependence,122,621061027,1cdec282c2c6035159ceef81586fbef556cb0285735aa589bb985b1f31399de4,482c678f53b4536681adacdaa0a9a8c455b8057805b82e86fef148f5e221546f
smooth,zero_covariance_dependence,123,621061028,071b4005610c59604fa765047894e39d1865db4c9947c2c2be7fd9fe8630a006,92008445413f1d5436901e35c1eb6c69158994cfa6078897e713689061b32e70
smooth,zero_covariance_dependence,124,621061029,4b8d4416501d3e596fcd1c3f9c7209491cb6a1498f419885225356bc697b5b0b,4cb82289d57435e84ee631b4962df5abd2b8d02862260ea89cc1ce3d2e4a11de
smooth,zero_covariance_dependence,125,621061030,efac7c20aa37ea239959120d7cb36f92e2a4352f82d07774fbf22d0ea3d98d41,f7cbc5f358dcc9942d386a43bbfa60529d29a6bc22c0072dc7c79681dcc59089
smooth,zero_covariance_dependence,126,621061031,0c25a0472aaffaa762e6993865eb3f9a5013747382906ab2c5142202218d1c8c,c641f0df3e3fa17425f5c09981f22fb00d959b597c245d5ec638b826a156f362
smooth,zero_covariance_dependence,127,621061032,894fb888fe995e688ad73e5c2ba78215ab798d9ef24abcaea3d03ce52db7b506,09ca8785dcc8320f298e454dee2246f1733b4900fd4a8c6123feb463f8afcd28
smooth,zero_covariance_dependence,128,621061033,74cb8f3864efc6c30b692c1db8286c3530bed9ebf178c14650e0c3023bfde6cc,10aeab95b4a2914235f63dd8ceb74d8ffac61323fb22841202dcd82561c8b485
smooth,zero_covariance_dependence,129,621061034,146814b60a47f70ee36e4363a5d01764b646793a14c6a2fdccf76a5ebdeef62f,c6d07e4b3b4ff039864a4b1dae69ba9cf84e7a757e7cff3bf0b46b01b87e2d08
smooth,zero_covariance_dependence,130,621061035,e8216d0ad1adb49b4f4e699393c66699bca0195d31353891db25abb974383a9f,370e3bf7700b761685b655573b60dbd6c7ca39ba09708c95e9613ecc18090194
smooth,zero_covariance_dependence,131,621061036,5eb1f33d3baa441d6fee797921d287eccfcbc1dccdae1100e1c91ab5af7b1edc,cf9d8db1cf048c1855ff484ed56880547e08724fa10afd73723613e38da131d4
smooth,zero_covariance_dependence,132,621061037,ce357bd59619e62025a6ee1186dc50fe328b56332ae924df2e99a0a04458d69c,e9c9668aba8142a6cf5b116d5620d5270a1a1d42ff8609588df5b055558f8726
smooth,zero_covariance_dependence,133,621061038,a2404da7e3fdbdc281e8edda81a671c97bbf4395feb49cdad633d8676de3605a,6fdd83268b917c287eb9b6a697bac8d86bdaf426230081a57474c492e42b3972
smooth,zero_covariance_dependence,134,621061039,faa8c28153cd130bced322e7435b4d610e39e6256d3006a6cb6d197e63d202ff,2b45434c89797d41b4f5ce34d9945d6f12b0d5e6d80056ccf8d66f662a18e9e0
smooth,zero_covariance_dependence,135,621061040,399268589bbbc29dc7bbe3e6250733ac789d7564a3ab7f4dd055ab008eaba3d3,a660095ecd504fb92c393e5e7c6307c9a79f939da481c1293635d53ad0def7c6
smooth,zero_covariance_dependence,136,621061041,50b50ca8c7e3162c4d352940a8a446aa12678f014279f2e5ed4631702126928d,c8e6339f140b2fd9f392d5ac97fe0d02b3406926a3418f96e72230ca2f7293b2
smooth,zero_covariance_dependence,137,621061042,b187b31e28f373d329a63beecb5e7e7a2e7abba26cb6b5794218debd53803a33,00a190435dea410d698e848e841281535013497b4ae6625fb5250f4a12481711
smooth,zero_covariance_dependence,138,621061043,24f7ec51e35f67e887a89ef20124b167ec9ab276341bb97f4448f437cb1399d9,839787451ec12561cc95b5588aa932c6a72e8b7ccacbb0fcf49dd4d204927e6d
smooth,zero_covariance_dependence,139,621061044,e5e744861baa7baea9a01dd6c88268f67f6f94eeaf0374d9908d8a44ce2749c1,dedf3fc56de229bcba4ded72eb90d5a77bbc8da605f24d6f57f881171fdec4f5
smooth,zero_covariance_dependence,140,621061045,19c656dc0d869b265bdec1bd3ee8d50e0bc1427309e819e09e0f5734fdb19a75,819cf213f8ecba928f81aee883d19ee8f00bc2e6f62592ee2aa3b053812622b2
smooth,zero_covariance_dependence,141,621061046,0eafbf0dc5a499f65ba17e106dcbd2c6c758911647e1ca33492b439719c6a6da,49e5cda9599f90fb043bdcef01c103bc862f13c84070496cc4dc9d78ef0845a9
smooth,zero_covariance_dependence,142,621061047,4d1304d85e8198070bef6164d308f940fdc1541bbb3af54d3b726d6ac58b08e3,514622e3b0ada26e20e49e4e907dda95b057cd07ab21aea12c1c8f92ff42271c
smooth,zero_covariance_dependence,143,621061048,1c4fd2408e3559d75d76018582376aa98c60ca1912deda0bca1224f3eeb58dfd,efd7fb73e21623b6d5c32650dd0997b788712298104288effede43afa5c789ab
smooth,zero_covariance_dependence,144,621061049,8e6500458849f3653803adf4d3917f3ae5de0792b01f59117d9c6dea772a0fd7,ce48bd5dee7a99062688667de9c0b04ede585121eaa3cbd272914640cf323ed5
smooth,zero_covariance_dependence,145,621061050,6c88d78fc4164adb711497cd5188192e6f8663cd4c4d8ab0d809ab080c4aeadd,38308416f7abb62685b8d4ef2d1500272697bfc470d2669e3923fdc6aef090b4
smooth,zero_covariance_dependence,146,621061051,9e12dc498891f4373f0413d5a09f9afea59f1ca811d8f694a411b9e3b8692f13,d1cc55cffb9051467b7a66aa99fb4f632c81ef27d0dd87530832325ad1cb1245
smooth,zero_covariance_dependence,147,621061052,54b0d8285fbbdf0d1455c6eb3a172a70c737db04cb212c5dbdc68f49d08fc2e7,a8785540a1b821cf385cd7f6138b9ec7bb85c303906620fd2ab82e7038daced3
smooth,zero_covariance_dependence,148,621061053,7e7384f05007adaca7bfcd3fd724a022220815c41b6a88e1235097501f511ab6,dea3100f3f1d341c9f97ce58a3f1c7917c03be7fcea89597632a165fbde76177
smooth,zero_covariance_dependence,149,621061054,f067e805ef7639979e57af2f9a103553588574a83124845bdf06dbda8e2e29b0,e42fbd86c9fcfc553ebedab55c8282e9ed2f4ae36bded7798d0a80bdb427cbb5
smooth,zero_covariance_dependence,150,621061055,df5d1823d04ad7a9d17d0470880a1b0ef503f0d33cf6d02aac43839aa92fbaa4,2308c5eaabd59ae4277ee808f8e6a4a65d98687527a49cd348c1eb4251d9a1ca
smooth,zero_covariance_dependence,151,621061056,4174fc31bbb6707690f402cfb3325c2cde163749540b8dfadb259c1830dfc1c2,710a70aac53dfc3243834caf9bc3785f0a27aec08da27194c90ac52501066fb7
smooth,zero_covariance_dependence,152,621061057,bd73984238cfb340e5f10242174e97aea9e06e992038c6cfd2fefad66a95c188,64da990c62175b09bfb1fb6d2b1aa4c7bc3f8995b993160588af187ef388f598
smooth,zero_covariance_dependence,153,621061058,4976adc163dc74ec2506737710ad039aaedfa1920775cc5278f5c30f9818a1da,d7c07e4454db8f43c81eb3896969602f07d5c65ec914fc36ed2796ef617be2e8
smooth,zero_covariance_dependence,154,621061059,ffde3c49adbdbbe91b82572a4f4a658515c32379955e816ecf944c9cc7bfe570,3a95298f23de5017f373f3482f9c19cc49cfaa5c1011a51f6e2c03cc7e3e8cc1
smooth,zero_covariance_dependence,155,621061060,5acf79e2ecf6893b19b5ce9b362c05dead6c867c6bc9c9c9052ba6228ffa095d,e3dc4acc9e98651f4ad79e4718fffaf74b53b90112fe0482683260f987004ab0
smooth,zero_covariance_dependence,156,621061061,fe9da0a998dc6552efcc4aa7daf415e8e7ac2f00924ba9228cc1ce1db984e7e8,3af1654e019c0f1a488c1e0c2b483579bd65d0c0a1e6b26e05fa95e9957f2101
smooth,zero_covariance_dependence,157,621061062,9374cf0cd3ebe0e62c2058d2e5e5ee4c44da1e2c2c13bb43dab64950052dca30,d91d9b5274db2c07c38879b7dfce6465deb75bae94d62718c3b37d625283b2ed
smooth,zero_covariance_dependence,158,621061063,283f61284b056c0627f39bd12a0c810fa0d05c5b703fdc3c42f69419887cf668,9282058ab5877d428710fe411e9c8ebfc555a0d1b0189a9c9b653a849499b9af
smooth,zero_covariance_dependence,159,621061064,f2e51cf36d9a1dad8c98709c214f955dd8183dc62923e1aeb3288d09e1b91ba2,08547c77ad07cc5cc55fe8f9d56de61504373a21daa3850902be1bd83fe1af64
smooth,zero_covariance_dependence,160,621061065,26e42a8e57b10a9fa297e1c4f941c734a0866f28cd23132bad0e6afd3675d9aa,177e4b484b7f109d6511553f6332fc11eff28b8df6d5bbd3debc9a51a40d5a39
smooth,zero_covariance_dependence,161,621061066,8e8c36172d06f1e5cfd2f9de4073ee757f13eb7a770f0f308cb777a5536bf492,a39b8c311a01fb37b5e521169e9d14e9076d1fa5d10f134e5daab98678042a83
smooth,zero_covariance_dependence,162,621061067,a6926789993aad081d31f600acc2cbfbd4503cae7299ada5c38deafe01bb06c6,9b7f770f825ca940042650471b7633d8e6b50f2c39e04f782f18e4b533760296
smooth,zero_covariance_dependence,163,621061068,55a31f8fdb0d7d8758e2e36ae5f055d1145eb2ddbdfbdc9fbc063c6ccb0f0d05,6a135b31f3da1ec0e100e815742344e6d4434b6ed6553c0c1bc13c547468c6b9
smooth,zero_covariance_dependence,164,621061069,161256e81dc27bece8844215ba6aced9799b3cea5a92b227e8a4b4a037d49680,0df9a07c417dd67439f66b1d7c7d4d5a0ef59d3ebcec958675a34b53e57ad887
smooth,zero_covariance_dependence,165,621061070,c192604a86b770b3d9f584bb2b68b16c053c2baecd14a0bfa6866fef5ba54b4d,132de8794e0d9394cfe2a99e4938662182c43cd523bf38f12fbcd211715c5a92
smooth,zero_covariance_dependence,166,621061071,a525c5f95363b8dbb48d0f07828947205bd9b6be217c48e62711fc9d66ac92b0,ee8091ad6450c21a5f81ba533b7c4312549f562bdbccc28ecd72be6425ec9f1c
smooth,zero_covariance_dependence,167,621061072,47012592ff5d832d02c62f8b67b56093ef6c274013aa5eb445a536b4c29ed6a4,522e07b111f25662073634eeaac77757794f000bf5c237e5740ec5d08e2b4662
smooth,zero_covariance_dependence,168,621061073,178e99be7fb8bddf3ca8acd5537ec56d911b1f687568730f9dd505726cddfd9b,415631219f36ad2e94c2f9b7d893ceede132463e3d55e70b281d06a682cc729c
smooth,zero_covariance_dependence,169,621061074,320947378b7dd6db40bc3ea9b67c4f5cf28ee6e0cc091cbfa8591668b1d6a03b,f87a007621ef16ef893954580f8861e01592af008de070c952366f600b44dd05
