setting,regime,metric,seed,N,T,reject,statistic,product_mean,cluster_se
binning: equal-width,heavy_tail,power,75792,120,100,1,2.639720432184739,0.013137768363845843,0.004976954454594456
binning: equal-width,heavy_tail,power,75793,120,100,1,3.8032541786912297,0.01848204839064952,0.004859535419483725
binning: equal-width,heavy_tail,power,75794,120,100,1,4.680189285879057,0.023240136439870853,0.004965640280830174
binning: equal-width,heavy_tail,power,75795,120,100,1,4.010192009852601,0.019811608539400043,0.004940314202094337
binning: equal-width,heavy_tail,power,75796,120,100,1,4.532169133432487,0.023373049841214296,0.005157144217941501
binning: equal-width,heavy_tail,power,75797,120,100,1,1.9704900454950152,0.008214069445223002,0.004168541456985391
binning: equal-width,heavy_tail,power,75798,120,100,1,3.795417164092514,0.016545801424400156,0.004359415766186604
binning: equal-width,heavy_tail,power,75799,120,100,1,5.999497575393143,0.02612953247822399,0.004355286780245383
binning: equal-width,heavy_tail,power,75800,120,100,1,5.322165290667838,0.023186187295801342,0.004356532732355608
binning: equal-width,heavy_tail,power,75801,120,100,1,2.7701136403418616,0.014391047844868585,0.005195111000244948
binning: equal-width,heavy_tail,power,75802,120,100,1,2.3572734483776787,0.011948516254453753,0.005068786679236111
binning: equal-width,heavy_tail,power,75803,120,100,1,6.178651904050732,0.02768733398557069,0.004481128637044406
binning: equal-width,heavy_tail,power,75804,120,100,1,2.7306208146889355,0.013451537213672296,0.004926182771812151
binning: equal-width,heavy_tail,power,75805,120,100,1,2.8299811718518724,0.013782793911662752,0.004870277600696409
binning: equal-width,heavy_tail,power,75806,120,100,1,3.125209231740854,0.015365354849483247,0.0049165843660727284
binning: equal-width,heavy_tail,power,75807,120,100,1,3.469817583049256,0.016113187023015525,0.004643813871291569
binning: equal-width,heavy_tail,power,75808,120,100,1,2.8197852152736393,0.014885334012959306,0.005278889304168081
binning: equal-width,heavy_tail,power,75809,120,100,1,3.4722636174676262,0.017280014494776192,0.00497658484449368
binning: equal-width,heavy_tail,power,75810,120,100,1,4.612123584287708,0.020325188855977897,0.004406904646965763
binning: equal-width,heavy_tail,power,75811,120,100,1,2.03775752953265,0.009237559507811651,0.004533198564566334
binning: equal-width,heavy_tail,power,75812,120,100,1,2.5692404939509736,0.011559277194345687,0.004499102836640196
binning: equal-width,heavy_tail,power,75813,120,100,1,2.943143913829104,0.015131647180233694,0.005141320853911979
binning: equal-width,heavy_tail,power,75814,120,100,1,1.9683387243344366,0.010501233254705342,0.005335074255705745
binning: equal-width,heavy_tail,power,75815,120,100,1,4.413619158689595,0.018814233896128827,0.004262767860042272
binning: equal-width,heavy_tail,power,75816,120,100,1,2.7760858118588363,0.013644842338368166,0.004915137089811978
binning: equal-width,heavy_tail,power,75817,120,100,1,3.678206772764338,0.016188226559917467,0.004401119230105512
binning: equal-width,heavy_tail,power,75818,120,100,0,1.4534438878019178,0.008178809580173207,0.005627193212489433
binning: equal-width,heavy_tail,power,75819,120,100,1,4.00593529470648,0.01919278327110258,0.004791086689908419
binning: equal-width,heavy_tail,power,75820,120,100,1,3.6604017260513007,0.019498645454570994,0.00532691406951263
binning: equal-width,heavy_tail,power,75821,120,100,1,4.715070596101918,0.02060210508896341,0.004369416039283854
binning: equal-width,heavy_tail,power,75822,120,100,1,1.6568188607287688,0.007957565515105966,0.00480291823308056
binning: equal-width,heavy_tail,power,75823,120,100,0,1.565800363060524,0.008977072099541537,0.005733216258805108
binning: equal-width,heavy_tail,power,75824,120,100,1,3.6943793389700548,0.017427010875965623,0.004717168779106491
binning: equal-width,heavy_tail,power,75825,120,100,1,1.7903298906746046,0.009250669610602584,0.005167019586047847
binning: equal-width,heavy_tail,power,75826,120,100,1,3.538388596646314,0.019686316765822293,0.005563638992190114
binning: equal-width,heavy_tail,power,75827,120,100,0,1.4778127483757162,0.00795674454470405,0.00538413581385694
binning: equal-width,heavy_tail,power,75828,120,100,1,4.607810877394407,0.020813804818993368,0.0045170701169842745
binning: equal-width,heavy_tail,power,75829,120,100,1,3.822707829765922,0.018087538159271402,0.004731603607900885
binning: equal-width,heavy_tail,power,75830,120,100,1,3.3285269615598017,0.015040642234221736,0.004518708247799034
binning: equal-width,heavy_tail,power,75831,120,100,0,0.9892845876834588,0.00446359937807211,0.004511946747825334
binning: equal-width,heavy_tail,power,75832,120,100,1,2.767333012525988,0.012253822125529081,0.004428025853796301
binning: equal-width,heavy_tail,power,75833,120,100,1,3.7415039163243953,0.017369767744554718,0.004642456117383554
binning: equal-width,heavy_tail,power,75834,120,100,1,4.224079228694478,0.019788117192184013,0.0046845989672167805
binning: equal-width,heavy_tail,power,75835,120,100,1,2.8686080914258905,0.01298589053348484,0.004526896013540134
binning: equal-width,heavy_tail,power,75836,120,100,1,1.8473492643338374,0.010171514282522753,0.005506004998026535
binning: equal-width,heavy_tail,power,75837,120,100,1,3.4535187978849327,0.015044535045541513,0.004356291633552237
binning: equal-width,heavy_tail,power,75838,120,100,1,2.6252695646958135,0.013566492717184995,0.0051676570283009865
binning: equal-width,heavy_tail,power,75839,120,100,1,4.095236541680125,0.018526007669241812,0.004523794286530094
binning: equal-width,heavy_tail,power,75840,120,100,1,2.493485726040969,0.014739850009948628,0.005911343247732089
binning: equal-width,heavy_tail,power,75841,120,100,1,3.834879297271919,0.019300102852736343,0.005032779745236355
binning: equal-width,heavy_tail,power,75842,120,100,1,3.1554063103947656,0.014949652132232958,0.004737789895071434
binning: equal-width,heavy_tail,power,75843,120,100,1,3.7984559264244555,0.018289440875026777,0.004814967247031586
binning: equal-width,heavy_tail,power,75844,120,100,1,3.440717595863285,0.017127504276122387,0.00497788725721474
binning: equal-width,heavy_tail,power,75845,120,100,1,3.3518825113752513,0.017465985541880124,0.005210798851870844
binning: equal-width,heavy_tail,power,75846,120,100,1,4.03153346918636,0.021943485265202317,0.005442962444171628
binning: equal-width,heavy_tail,power,75847,120,100,1,4.365816920193058,0.02189972867238642,0.005016181180455456
binning: equal-width,heavy_tail,power,75848,120,100,1,2.929832477643903,0.016154528694026234,0.00551380627298435
binning: equal-width,heavy_tail,power,75849,120,100,1,2.1848403079710867,0.009681532557565035,0.004431231208177231
binning: equal-width,heavy_tail,power,75850,120,100,0,1.345275822043322,0.006290936752915846,0.004676317413748373
binning: equal-width,heavy_tail,power,75851,120,100,1,3.8462623511598473,0.018408186071168366,0.0047859933594018465
binning: equal-width,heavy_tail,power,75852,120,100,1,4.51312439199881,0.023771014142408394,0.005267085964781149
binning: equal-width,heavy_tail,power,75853,120,100,1,3.456749207334765,0.018118198182116914,0.005241397942226323
binning: equal-width,heavy_tail,power,75854,120,100,1,4.199890501394957,0.018821917399820937,0.004481525743009109
binning: equal-width,heavy_tail,power,75855,120,100,1,2.6692518042914233,0.013686210105430406,0.00512735819206968
binning: equal-width,heavy_tail,power,75856,120,100,1,3.15172416705508,0.012493598237008428,0.003964051920407185
nuisance: light fit (4 sweeps),smooth,typeI,70707,120,100,0,-0.8545468401928625,-0.0034729954407238714,0.004064137010839629
nuisance: light fit (4 sweeps),smooth,typeI,70708,120,100,0,0.8115416861049318,0.003735231435024446,0.004602636560731746
nuisance: light fit (4 sweeps),smooth,typeI,70709,120,100,0,0.28120897246165977,0.001109200706445166,0.003944400126124691
nuisance: light fit (4 sweeps),smooth,typeI,70710,120,100,0,-0.5317784795019576,-0.002438792891762652,0.004586106782746694
nuisance: light fit (4 sweeps),smooth,typeI,70711,120,100,0,-0.2169144444261352,-0.0009221243238693854,0.004251096907395633
nuisance: light fit (4 sweeps),smooth,typeI,70712,120,100,0,0.26504100164283534,0.0011233809769879176,0.004238517701128243
nuisance: light fit (4 sweeps),smooth,typeI,70713,120,100,1,2.4753841116673403,0.010452615657187537,0.004222623716424755
nuisance: light fit (4 sweeps),smooth,typeI,70714,120,100,0,-0.6246775172042349,-0.0027953743238548863,0.00447490784743731
nuisance: light fit (4 sweeps),smooth,typeI,70715,120,100,0,-0.2671034231350414,-0.0010469181154333209,0.0039195233933936625
nuisance: light fit (4 sweeps),smooth,typeI,70716,120,100,0,-0.24404216986462643,-0.0009411183568488968,0.0038563759590031018
nuisance: light fit (4 sweeps),smooth,typeI,70717,120,100,0,0.883890469009186,0.0038878698054042645,0.004398587768190833
nuisance: light fit (4 sweeps),smooth,typeI,70718,120,100,0,0.2124698795382145,0.0008866222799566726,0.004172931626278849
nuisance: light fit (4 sweeps),smooth,typeI,70719,120,100,0,0.7211694990864426,0.0032041211863998685,0.004442951609099885
nuisance: light fit (4 sweeps),smooth,typeI,70720,120,100,0,0.0064689432442302675,2.9253383442820358e-05,0.004522127082953126
nuisance: light fit (4 sweeps),smooth,typeI,70721,120,100,1,1.842349452158298,0.0083507202355632,0.004532647281318099
nuisance: light fit (4 sweeps),smooth,typeI,70722,120,100,0,0.9239027009072389,0.003627460658419935,0.003926236664161605
nuisance: light fit (4 sweeps),smooth,typeI,70723,120,100,0,1.10913644880317,0.004411990258617772,0.003977860671136174
nuisance: light fit (4 sweeps),smooth,typeI,70724,120,100,0,0.002457998723372656,1.0009889035344757e-05,0.004072373569669736
nuisance: light fit (4 sweeps),smooth,typeI,70725,120,100,0,1.388368049793757,0.006204456796641258,0.0044688847438998135
nuisance: light fit (4 sweeps),smooth,typeI,70726,120,100,0,0.7007217212194533,0.0029652826418302284,0.004231754992081308
nuisance: light fit (4 sweeps),smooth,typeI,70727,120,100,0,1.357801836790047,0.0060261312682344794,0.004438152243541472
nuisance: light fit (4 sweeps),smooth,typeI,70728,120,100,0,-1.0669290549594896,-0.004121089379208197,0.0038625711429000967
nuisance: light fit (4 sweeps),smooth,typeI,70729,120,100,0,1.2129390865732155,0.005168943036624719,0.004261502571599015
nuisance: light fit (4 sweeps),smooth,typeI,70730,120,100,1,1.654035328730999,0.0063575340425112755,0.003843650696015587
nuisance: light fit (4 sweeps),smooth,typeI,70731,120,100,0,-0.36137980610604253,-0.0015419475151131293,0.004266833644436301
nuisance: light fit (4 sweeps),smooth,typeI,70732,120,100,1,2.3581355652284786,0.009717175594750938,0.004120702701758982
nuisance: light fit (4 sweeps),smooth,typeI,70733,120,100,0,0.5259986789768899,0.001962389952991977,0.0037307887480040524
nuisance: light fit (4 sweeps),smooth,typeI,70734,120,100,0,0.20094269301138662,0.0010421522635599843,0.005186315799504735
nuisance: light fit (4 sweeps),smooth,typeI,70735,120,100,0,-0.25714361665337343,-0.0012509254220384183,0.0048646956059759045
nuisance: light fit (4 sweeps),smooth,typeI,70736,120,100,0,1.076786206147343,0.004943748605933613,0.004591207221739921
nuisance: light fit (4 sweeps),smooth,typeI,70737,120,100,0,1.1334723791168164,0.005186355347041287,0.0045756345214891005
nuisance: light fit (4 sweeps),smooth,typeI,70738,120,100,1,2.1293939135256412,0.00945440664553827,0.004439951943830154
nuisance: light fit (4 sweeps),smooth,typeI,70739,120,100,0,0.14345659644470704,0.000631654038491248,0.00440310208206221
nuisance: light fit (4 sweeps),smooth,typeI,70740,120,100,0,0.9090601617937228,0.003970976879764748,0.004368222309873713
nuisance: light fit (4 sweeps),smooth,typeI,70741,120,100,0,0.8291938961678229,0.0034564355916373206,0.004168428648126182
nuisance: light fit (4 sweeps),smooth,typeI,70742,120,100,0,0.6318105312022214,0.002470514578339091,0.00391021430687163
nuisance: light fit (4 sweeps),smooth,typeI,70743,120,100,0,0.45940132073910217,0.0020539847099622925,0.004471003058192702
nuisance: light fit (4 sweeps),smooth,typeI,70744,120,100,0,0.8841896162824514,0.003617715927089287,0.0040915611996212575
nuisance: light fit (4 sweeps),smooth,typeI,70745,120,100,0,0.026900942591062103,0.00012804697474888622,0.004759943794364666
nuisance: light fit (4 sweeps),smooth,typeI,70746,120,100,0,-0.4311371366656759,-0.001938923992306596,0.004497232614434068
nuisance: light fit (4 sweeps),smooth,typeI,70747,120,100,0,1.3389759672383112,0.0050458206832296165,0.0037684176614736498
nuisance: light fit (4 sweeps),smooth,typeI,70748,120,100,1,3.667521942972843,0.01557584438818711,0.004246966924909941
nuisance: light fit (4 sweeps),smooth,typeI,70749,120,100,0,0.34389193233495186,0.0014714735648844951,0.004278883644909921
nuisance: light fit (4 sweeps),smooth,typeI,70750,120,100,0,-0.7024473879542237,-0.0031764299677141546,0.004521947155309448
nuisance: light fit (4 sweeps),smooth,typeI,70751,120,100,0,-1.0258000179234767,-0.0045080985660200315,0.004394714844269313
nuisance: light fit (4 sweeps),smooth,typeI,70752,120,100,0,-0.2102820344984631,-0.0008900094635639979,0.004232456023581523
nuisance: light fit (4 sweeps),smooth,typeI,70753,120,100,0,-0.812896683792973,-0.003520025933126366,0.004330225480441053
nuisance: light fit (4 sweeps),smooth,typeI,70754,120,100,0,0.5938909229041184,0.002413144116451237,0.0040632783283687775
nuisance: light fit (4 sweeps),smooth,typeI,70755,120,100,0,0.09296656918985434,0.0003657720088621031,0.003934446673138289
nuisance: light fit (4 sweeps),smooth,typeI,70756,120,100,0,0.46712294979118124,0.0017444594569998187,0.0037344760255937906
nuisance: light fit (4 sweeps),smooth,typeI,70757,120,100,0,1.2073558695520599,0.0050188494977239885,0.004156893277527219
nuisance: light fit (4 sweeps),smooth,typeI,70758,120,100,0,1.005388146134629,0.004442454071528422,0.004418645762443218
nuisance: light fit (4 sweeps),smooth,typeI,70759,120,100,1,2.5416934611294386,0.010747833598145106,0.004228611263519224
nuisance: light fit (4 sweeps),smooth,typeI,70760,120,100,0,-0.6393591720056777,-0.0026660853062443566,0.004169933619440874
nuisance: light fit (4 sweeps),smooth,typeI,70761,120,100,1,2.1020617610199457,0.008800729720815696,0.004186713199399752
nuisance: light fit (4 sweeps),smooth,typeI,70762,120,100,0,-0.13371908645770098,-0.0005955743152732091,0.004453921508517077
nuisance: light fit (4 sweeps),smooth,typeI,70763,120,100,0,0.6811668759769451,0.002623619714783992,0.003851654869478402
nuisance: light fit (4 sweeps),smooth,typeI,70764,120,100,1,2.328176783152364,0.011109986512820507,0.004771968603594408
nuisance: light fit (4 sweeps),smooth,typeI,70765,120,100,0,0.9156516912703038,0.003851683437672779,0.004206494100752714
nuisance: light fit (4 sweeps),smooth,typeI,70766,120,100,0,0.21241222188389217,0.0008711663345611515,0.0041013004187553034
nuisance: light fit (4 sweeps),smooth,typeI,70767,120,100,0,1.1166918150782665,0.004514827601638845,0.004043038142374501
nuisance: light fit (4 sweeps),smooth,typeI,70768,120,100,0,0.9755365983798244,0.004366405177567874,0.004475900939872085
nuisance: light fit (4 sweeps),smooth,typeI,70769,120,100,0,-0.4952438397849794,-0.002353229341142171,0.0047516579755214625
nuisance: light fit (4 sweeps),smooth,typeI,70770,120,100,1,2.035481968057122,0.00923676795989852,0.004537877566518096
