task,baseline,method,block,rows,first,last,bounded_gain_vs_baseline,bounded_gain_vs_ungated,bounded_gain_vs_convex
metro,ridge,convex,16,168,2017-04-23 00:00:00,2017-04-29 23:00:00,0.0026267173896081246,7.1181665729116075e-05,0
metro,ridge,convex,17,168,2017-04-30 00:00:00,2017-05-06 23:00:00,0.0029557214547223376,2.4245128305403878e-05,0
metro,ridge,convex,18,168,2017-05-07 00:00:00,2017-05-13 23:00:00,0.0031073444564315941,-4.9527439585740643e-06,0
metro,ridge,convex,19,168,2017-05-14 00:00:00,2017-05-20 23:00:00,0.0034825639474018216,-2.695425112992553e-05,0
metro,ridge,convex,20,168,2017-05-21 00:00:00,2017-05-27 23:00:00,0.0035692610734913456,-3.6729683748123401e-05,0
metro,ridge,convex,21,168,2017-05-28 00:00:00,2017-06-03 23:00:00,0.0060158996182153668,-0.00011178667261458212,0
metro,ridge,convex,22,168,2017-06-04 00:00:00,2017-06-10 23:00:00,0.0050799670456546401,-0.00017152268308723195,0
metro,ridge,convex,23,168,2017-06-11 00:00:00,2017-06-17 23:00:00,0.0030058163564991545,9.0237688271544399e-06,0
metro,ridge,convex,24,168,2017-06-18 00:00:00,2017-06-24 23:00:00,0.002766382600553684,1.6978941366643605e-05,0
metro,ridge,convex,25,168,2017-06-25 00:00:00,2017-07-01 23:00:00,0.0031992227511467414,-3.6788936669866724e-05,0
metro,ridge,convex,26,164,2017-07-02 00:00:00,2017-07-08 23:00:00,0.0074736082285038275,-0.00015999383806520145,0
metro,ridge,convex,27,166,2017-07-09 00:00:00,2017-07-15 23:00:00,0.0055544708021866406,-0.00010823753442165221,0
metro,ridge,convex,28,168,2017-07-16 00:00:00,2017-07-22 23:00:00,0.003242526990384847,-2.8204858718475193e-05,0
metro,ridge,convex,29,168,2017-07-23 00:00:00,2017-07-29 23:00:00,0.003472115504323615,-1.9683802766273633e-05,0
metro,ridge,convex,30,168,2017-07-30 00:00:00,2017-08-05 23:00:00,0.003248138322241832,-3.2195308821266546e-05,0
metro,ridge,convex,31,168,2017-08-06 00:00:00,2017-08-12 23:00:00,0.0030871322212501469,-1.7828043829753614e-05,0
metro,ridge,convex,32,167,2017-08-13 00:00:00,2017-08-19 23:00:00,0.0030834686328042511,-3.7673429401512215e-06,0
metro,ridge,convex,33,168,2017-08-20 00:00:00,2017-08-26 23:00:00,0.0027195636092569244,2.9775782745816079e-05,0
metro,ridge,convex,34,168,2017-08-27 00:00:00,2017-09-02 23:00:00,0.0022717398706141871,6.7723142009524923e-05,0
metro,ridge,convex,35,168,2017-09-03 00:00:00,2017-09-09 23:00:00,0.0054189693684873934,-5.1699084045209974e-05,0
metro,ridge,convex,36,168,2017-09-10 00:00:00,2017-09-16 23:00:00,0.0049626757249654043,-0.00011703015525032721,0
metro,ridge,convex,37,165,2017-09-17 00:00:00,2017-09-23 23:00:00,0.0031231351150744113,-9.5857391470400462e-06,0
metro,ridge,convex,38,167,2017-09-24 00:00:00,2017-09-30 23:00:00,0.0029635650661100845,1.8310966192602985e-05,0
metro,ridge,convex,39,168,2017-10-01 00:00:00,2017-10-07 23:00:00,0.003262037513824723,-3.1220515489000528e-05,0
metro,ridge,convex,40,168,2017-10-08 00:00:00,2017-10-14 23:00:00,0.0032779513222794747,-7.1600099535603954e-06,0
metro,ridge,convex,41,168,2017-10-15 00:00:00,2017-10-21 23:00:00,0.0029367545190530139,-7.1370673408261082e-06,0
metro,ridge,convex,42,168,2017-10-22 00:00:00,2017-10-28 23:00:00,0.0041399537093716292,-0.00011283171304308835,0
metro,ridge,convex,43,168,2017-10-29 00:00:00,2017-11-04 23:00:00,0.0031638270432898055,-2.2196271797534019e-05,0
metro,ridge,convex,44,165,2017-11-05 00:00:00,2017-11-11 23:00:00,0.004007693248580785,-3.597413520656165e-05,0
metro,ridge,convex,45,167,2017-11-12 00:00:00,2017-11-18 23:00:00,0.0041390493020264651,-6.4223479099964276e-05,0
metro,ridge,convex,46,168,2017-11-19 00:00:00,2017-11-25 23:00:00,0.0082253687375169193,-0.00011721369160947297,0
metro,ridge,convex,47,168,2017-11-26 00:00:00,2017-12-02 23:00:00,0.0064361122667149096,-0.00018772241764112869,0
metro,ridge,convex,48,165,2017-12-03 00:00:00,2017-12-09 23:00:00,0.0030891006265894127,3.7601619710902984e-05,0
metro,ridge,convex,49,168,2017-12-10 00:00:00,2017-12-16 23:00:00,0.0040364764092363347,-5.4199568494307457e-05,0
metro,ridge,convex,50,167,2017-12-17 00:00:00,2017-12-23 23:00:00,0.0027432690694911294,1.7959227946725218e-05,0
metro,ridge,convex,51,168,2017-12-24 00:00:00,2017-12-30 23:00:00,0.0068821097533264316,-9.8023997860965874e-05,0
metro,ridge,convex,52,24,2017-12-31 00:00:00,2017-12-31 23:00:00,0.0015545443877580851,-7.2934141121145128e-06,0
metro,ridge,baseline,0,168,2017-01-01 00:00:00,2017-01-07 23:00:00,0,-0.0028573473624907558,-0.0028638977087941352
metro,ridge,baseline,1,168,2017-01-08 00:00:00,2017-01-14 23:00:00,0,-0.0054641008448648304,-0.0053532505311432148
metro,ridge,baseline,2,168,2017-01-15 00:00:00,2017-01-21 23:00:00,0,-0.0028756572075824701,-0.002866156874604208
metro,ridge,baseline,3,168,2017-01-22 00:00:00,2017-01-28 23:00:00,0,-0.0038680340833019285,-0.0038030108881425477
metro,ridge,baseline,4,168,2017-01-29 00:00:00,2017-02-04 23:00:00,0,-0.0031733848733009897,-0.0031490727243584848
metro,ridge,baseline,5,168,2017-02-05 00:00:00,2017-02-11 23:00:00,0,-0.0037044844265294056,-0.0036239533738349548
metro,ridge,baseline,6,159,2017-02-12 00:00:00,2017-02-18 23:00:00,0,-0.0045658668011129815,-0.0044897291208877586
metro,ridge,baseline,7,162,2017-02-19 00:00:00,2017-02-25 23:00:00,0,-0.0029005454978886999,-0.0029497903504653936
metro,ridge,baseline,8,168,2017-02-26 00:00:00,2017-03-04 23:00:00,0,-0.0039321739927310525,-0.0039382268216060761
metro,ridge,baseline,9,168,2017-03-05 00:00:00,2017-03-11 23:00:00,0,-0.0040673438582505758,-0.0040110393446447165
metro,ridge,baseline,10,165,2017-03-12 00:00:00,2017-03-18 23:00:00,0,-0.0028816346235017924,-0.0029075031595714894
metro,ridge,baseline,11,167,2017-03-19 00:00:00,2017-03-25 23:00:00,0,-0.0035924806225329097,-0.0036153030384052632
metro,ridge,baseline,12,168,2017-03-26 00:00:00,2017-04-01 23:00:00,0,-0.003505613893596,-0.0035200364760940928
metro,ridge,baseline,13,166,2017-04-02 00:00:00,2017-04-08 23:00:00,0,-0.0032735918751127398,-0.0032903905277615339
metro,ridge,baseline,14,161,2017-04-09 00:00:00,2017-04-15 23:00:00,0,-0.003307741456839936,-0.0033449704643426568
metro,ridge,baseline,15,168,2017-04-16 00:00:00,2017-04-22 23:00:00,0,-0.0039846711766296315,-0.0039816751858756929
metro,ridge,baseline,16,168,2017-04-23 00:00:00,2017-04-29 23:00:00,0,-0.0025555357238790082,-0.0026267173896081246
metro,ridge,baseline,17,168,2017-04-30 00:00:00,2017-05-06 23:00:00,0,-0.002931476326416934,-0.0029557214547223376
metro,ridge,baseline,18,168,2017-05-07 00:00:00,2017-05-13 23:00:00,0,-0.0031122972003901688,-0.0031073444564315941
metro,ridge,baseline,19,168,2017-05-14 00:00:00,2017-05-20 23:00:00,0,-0.0035095181985317471,-0.0034825639474018216
metro,ridge,baseline,20,168,2017-05-21 00:00:00,2017-05-27 23:00:00,0,-0.0036059907572394689,-0.0035692610734913456
metro,ridge,baseline,21,168,2017-05-28 00:00:00,2017-06-03 23:00:00,0,-0.0061276862908299489,-0.0060158996182153668
metro,ridge,baseline,22,168,2017-06-04 00:00:00,2017-06-10 23:00:00,0,-0.0052514897287418722,-0.0050799670456546401
metro,ridge,baseline,23,168,2017-06-11 00:00:00,2017-06-17 23:00:00,0,-0.0029967925876720003,-0.0030058163564991545
metro,ridge,baseline,24,168,2017-06-18 00:00:00,2017-06-24 23:00:00,0,-0.0027494036591870397,-0.002766382600553684
metro,ridge,baseline,25,168,2017-06-25 00:00:00,2017-07-01 23:00:00,0,-0.0032360116878166084,-0.0031992227511467414
metro,ridge,baseline,26,164,2017-07-02 00:00:00,2017-07-08 23:00:00,0,-0.0076336020665690287,-0.0074736082285038275
metro,ridge,baseline,27,166,2017-07-09 00:00:00,2017-07-15 23:00:00,0,-0.0056627083366082914,-0.0055544708021866406
metro,ridge,baseline,28,168,2017-07-16 00:00:00,2017-07-22 23:00:00,0,-0.0032707318491033222,-0.003242526990384847
metro,ridge,baseline,29,168,2017-07-23 00:00:00,2017-07-29 23:00:00,0,-0.0034917993070898898,-0.003472115504323615
metro,ridge,baseline,30,168,2017-07-30 00:00:00,2017-08-05 23:00:00,0,-0.0032803336310630988,-0.003248138322241832
metro,ridge,baseline,31,168,2017-08-06 00:00:00,2017-08-12 23:00:00,0,-0.0031049602650799002,-0.0030871322212501469
metro,ridge,baseline,32,167,2017-08-13 00:00:00,2017-08-19 23:00:00,0,-0.0030872359757444026,-0.0030834686328042511
metro,ridge,baseline,33,168,2017-08-20 00:00:00,2017-08-26 23:00:00,0,-0.002689787826511109,-0.0027195636092569244
metro,ridge,baseline,34,168,2017-08-27 00:00:00,2017-09-02 23:00:00,0,-0.0022040167286046623,-0.0022717398706141871
metro,ridge,baseline,35,168,2017-09-03 00:00:00,2017-09-09 23:00:00,0,-0.005470668452532604,-0.0054189693684873934
metro,ridge,baseline,36,168,2017-09-10 00:00:00,2017-09-16 23:00:00,0,-0.0050797058802157314,-0.0049626757249654043
metro,ridge,baseline,37,165,2017-09-17 00:00:00,2017-09-23 23:00:00,0,-0.0031327208542214517,-0.0031231351150744113
metro,ridge,baseline,38,167,2017-09-24 00:00:00,2017-09-30 23:00:00,0,-0.0029452540999174819,-0.0029635650661100845
metro,ridge,baseline,39,168,2017-10-01 00:00:00,2017-10-07 23:00:00,0,-0.0032932580293137232,-0.003262037513824723
metro,ridge,baseline,40,168,2017-10-08 00:00:00,2017-10-14 23:00:00,0,-0.0032851113322330352,-0.0032779513222794747
metro,ridge,baseline,41,168,2017-10-15 00:00:00,2017-10-21 23:00:00,0,-0.0029438915863938403,-0.0029367545190530139
metro,ridge,baseline,42,168,2017-10-22 00:00:00,2017-10-28 23:00:00,0,-0.004252785422414718,-0.0041399537093716292
metro,ridge,baseline,43,168,2017-10-29 00:00:00,2017-11-04 23:00:00,0,-0.0031860233150873391,-0.0031638270432898055
metro,ridge,baseline,44,165,2017-11-05 00:00:00,2017-11-11 23:00:00,0,-0.0040436673837873464,-0.004007693248580785
metro,ridge,baseline,45,167,2017-11-12 00:00:00,2017-11-18 23:00:00,0,-0.0042032727811264292,-0.0041390493020264651
metro,ridge,baseline,46,168,2017-11-19 00:00:00,2017-11-25 23:00:00,0,-0.0083425824291263901,-0.0082253687375169193
metro,ridge,baseline,47,168,2017-11-26 00:00:00,2017-12-02 23:00:00,0,-0.0066238346843560392,-0.0064361122667149096
metro,ridge,baseline,48,165,2017-12-03 00:00:00,2017-12-09 23:00:00,0,-0.0030514990068785095,-0.0030891006265894127
metro,ridge,baseline,49,168,2017-12-10 00:00:00,2017-12-16 23:00:00,0,-0.0040906759777306423,-0.0040364764092363347
metro,ridge,baseline,50,167,2017-12-17 00:00:00,2017-12-23 23:00:00,0,-0.002725309841544404,-0.0027432690694911294
metro,ridge,baseline,51,168,2017-12-24 00:00:00,2017-12-30 23:00:00,0,-0.0069801337511873991,-0.0068821097533264316
metro,ridge,baseline,52,24,2017-12-31 00:00:00,2017-12-31 23:00:00,0,-0.0015618378018701997,-0.0015545443877580851
