design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,replications,target,learning_lcb_gain,sampling_lcb_gain,total_lcb_gain,lcb_additivity_max_error,interaction,interaction_plus,interaction_minus,interaction_ci_lower,interaction_ci_upper,learning_average_delta,learning_average_ci_lower,learning_average_ci_upper,sampling_average_delta,sampling_average_ci_lower,sampling_average_ci_upper,average_ci_method,interaction_ci_method
two_balanced,0,estimated,8192,512,25,64,10816,1000,0,0.0012247219226333927,0.020497201821342074,0.021721923743975465,2.1163626406917047e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,512,100,64,15616,1000,0,0.0012247219226333927,0.012929800085359893,0.014154522007993284,2.0816681711721685e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,512,400,64,34816,1000,0,0.0012247219226333927,0.0071349292122983672,0.0083596511349317577,2.0556473190325164e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,512,1600,64,111616,1000,0,0.0012247219226333927,0.0037350196418463586,0.0049597415644797513,2.0556473190325164e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,8192,25,64,26176,1000,0,8.3934446011525902e-05,0.020497201821342074,0.020581136267353601,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,8192,100,64,30976,1000,0,8.3934446011525902e-05,0.012929800085359893,0.013013734531371422,2.0296264668928643e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,8192,400,64,50176,1000,0,8.3934446011525902e-05,0.0071349292122983672,0.0072188636583098917,2.0036056147532122e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,estimated,8192,8192,1600,64,126976,1000,0,8.3934446011525902e-05,0.0037350196418463586,0.0038189540878578836,2.0079424234431542e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,opposed_shifts,8192,8192,25,64,26176,1000,0,0.047942562292547279,0.026051856364330415,0.073994418656877795,3.0531133177191805e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,opposed_shifts,8192,8192,100,64,30976,1000,0,0.047942562292547279,0.016323451922554074,0.064266014215101447,3.0878077872387166e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,opposed_shifts,8192,8192,400,64,50176,1000,0,0.047942562292547279,0.0089856698305968569,0.05692823212314424,3.0704605524789486e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0,opposed_shifts,8192,8192,1600,64,126976,1000,0,0.047942562292547279,0.0046988578322544276,0.052641420124801809,3.0270924655795284e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,512,25,64,10816,1000,0.0050000000000000001,0.0010494726751561019,0.020222704256780147,0.021272176931936251,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,512,100,64,15616,1000,0.0050000000000000001,0.0010494726751561019,0.01279542694883005,0.013844899623986152,2.0296264668928643e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,512,400,64,34816,1000,0.0050000000000000001,0.0010494726751561019,0.0070668792098311861,0.0081163518849872909,2.0383000842727483e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,512,1600,64,111616,1000,0.0050000000000000001,0.0010494726751561019,0.0037009907065290496,0.0047504633816851539,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,8192,25,64,26176,1000,0.0050000000000000001,7.6363124898285278e-05,0.020222704256780147,0.020299067381678429,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,8192,100,64,30976,1000,0.0050000000000000001,7.6363124898285278e-05,0.01279542694883005,0.012871790073728337,2.0122792321330962e-16,0.001,1,0,-0.0043598608615769618,0.0063637850570316097,0.00050000000000000001,0,0.043446940834673757,0.0054999999999999997,-0.080393881669347508,0.091393881669347518,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,8192,400,64,50176,1000,0.0050000000000000001,7.6363124898285278e-05,0.0070668792098311861,0.007143242334729372,3.0184188481996443e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,1,0.91410611833065247,1,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,estimated,8192,8192,1600,64,126976,1000,0.0050000000000000001,7.6363124898285278e-05,0.0037009907065290496,0.0037773538314272359,3.0054084221298183e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,1,0.91410611833065247,1,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,opposed_shifts,8192,8192,25,64,26176,1000,0.0050000000000000001,0.047840883536685141,0.025777389084575747,0.073618272621260986,3.0878077872387166e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,opposed_shifts,8192,8192,100,64,30976,1000,0.0050000000000000001,0.047840883536685141,0.016189046350149974,0.064029929886835202,3.0878077872387166e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,opposed_shifts,8192,8192,400,64,50176,1000,0.0050000000000000001,0.047840883536685141,0.0089175962648963703,0.056758479801581614,3.0878077872387166e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.125,opposed_shifts,8192,8192,1600,64,126976,1000,0.0050000000000000001,0.047840883536685141,0.0046648150541288283,0.052505698590814061,3.0617869350990645e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,512,25,64,10816,1000,0.01,0.00086404949072852431,0.019986381215976023,0.020850430706704542,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,512,100,64,15616,1000,0.01,0.00086404949072852431,0.012673786855342449,0.013537836346070975,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,512,400,64,34816,1000,0.01,0.00086404949072852431,0.0070073102439168521,0.0078713597346453754,2.0036056147532122e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,512,1600,64,111616,1000,0.01,0.00086404949072852431,0.0036711262404525648,0.0045351757311810903,2.0339632755828063e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,8192,25,64,26176,1000,0.01,6.1555384210407104e-05,0.019986381215976023,0.020047936600186431,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,8192,100,64,30976,1000,0.01,6.1555384210407104e-05,0.012673786855342449,0.012735342239552755,3.0184188481996443e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,1,0.91410611833065247,1,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,8192,400,64,50176,1000,0.01,6.1555384210407104e-05,0.0070073102439168521,0.0070688656281271637,3.0184188481996443e-16,-0.02,0,20,-0.032375773182614545,-0.0070096255471257798,0.01,0,0.052946940834673759,0.93200000000000005,0.84610611833065252,1,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,estimated,8192,8192,1600,64,126976,1000,0.01,6.1555384210407104e-05,0.0036711262404525648,0.0037326816246629688,2.0079424234431542e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,opposed_shifts,8192,8192,25,64,26176,1000,0.01,0.047872121366542987,0.025539023191034186,0.07341114455757726,3.0531133177191805e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,opposed_shifts,8192,8192,100,64,30976,1000,0.01,0.047872121366542987,0.016066212146923504,0.063938333513466575,3.1225022567582528e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,opposed_shifts,8192,8192,400,64,50176,1000,0.01,0.047872121366542987,0.0088573783239133137,0.056729499690456396,3.0704605524789486e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.25,opposed_shifts,8192,8192,1600,64,126976,1000,0.01,0.047872121366542987,0.0046346145241468444,0.052506735890689923,3.0791341698588326e-16,0.035999999999999997,36,0,0.019671706512495356,0.051536295476822085,0.017999999999999999,0,0.060946940834673752,0.017999999999999999,-0.067893881669347511,0.10389388166934752,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,512,25,64,10816,1000,0.02,0.00057239296926662705,0.019584887340903811,0.020157280310170441,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,512,100,64,15616,1000,0.02,0.00057239296926662705,0.012473318254179709,0.013045711223446334,2.0296264668928643e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,512,400,64,34816,1000,0.02,0.00057239296926662705,0.0069054691955190116,0.0074778621647856409,2.0296264668928643e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,512,1600,64,111616,1000,0.02,0.00057239296926662705,0.003620065211265764,0.0041924581805323925,2.0209528495129803e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,8192,25,64,26176,1000,0.02,3.9932106372914596e-05,0.019584887340903811,0.019624819447276627,3.0531133177191805e-16,0.001,1,0,-0.0043598608615769618,0.0063637850570316097,0.00050000000000000001,0,0.043446940834673757,0.98450000000000004,0.89860611833065251,1,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,8192,100,64,30976,1000,0.02,3.9932106372914596e-05,0.012473318254179709,0.01251325036055261,2.0296264668928643e-16,-0.012999999999999999,0,13,-0.023561106788460375,-0.0019289496612371945,0.0064999999999999997,0,0.049446940834673755,0.1535,0.067606118330652484,0.2393938816693475,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,8192,400,64,50176,1000,0.02,3.9932106372914596e-05,0.0069054691955190116,0.0069454013018919293,2.0209528495129803e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,estimated,8192,8192,1600,64,126976,1000,0.02,3.9932106372914596e-05,0.003620065211265764,0.0036599973176386822,2.0166160408230382e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,opposed_shifts,8192,8192,25,64,26176,1000,0.02,0.047876114680591941,0.025135020444460608,0.073011135125052654,3.0878077872387166e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,0,0,0.042946940834673757,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,opposed_shifts,8192,8192,100,64,30976,1000,0.02,0.047876114680591941,0.015864210364438042,0.063740325045029994,2.0816681711721685e-16,1,1000,0,0.99125512087065748,1,0.5,0.45705305916532624,0.54294694083467376,0.5,0.41410611833065247,0.58589388166934753,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,opposed_shifts,8192,8192,400,64,50176,1000,0.02,0.047876114680591941,0.0087547013581497114,0.056630816038741656,2.0643209364124004e-16,0.93000000000000005,930,0,0.90539334976365604,0.9469569314765568,0.53500000000000003,0.49205305916532627,0.57794694083467379,0.46500000000000002,0.3791061183306525,0.5508938816693475,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
two_balanced,0.5,opposed_shifts,8192,8192,1600,64,126976,1000,0.02,0.047876114680591941,0.0045831173759144084,0.05245923205650635,2.0469737016526324e-16,0,0,0,-0.0043724395646712729,0.0043724395646712729,1,0.95705305916532624,1,0,-0.085893881669347513,0.085893881669347513,pointwise bounded Hoeffding on paired per-replication factor averages; widths1 and2,paired ternary contrast; Bonferroni of two97.5%CP marginal intervals; pointwise
