design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,power_ci_lower,power_ci_upper,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,radius,lower,coverage_failures,allowance_failures
eight_rare,0,estimated,8192,512,400,64,34816,absolute_range,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.0094520055823125552,-0.14223773012444227,0,0
eight_rare,0,estimated,8192,512,400,64,34816,absolute_variance,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.0018854558880009474,-0.13467118043013065,0,0
eight_rare,0,estimated,8192,512,400,64,34816,signed_range,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.0094520055823125552,-0.13602330308494623,0,0
eight_rare,0,estimated,8192,512,400,64,34816,signed_variance,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.0018854558880009474,-0.12845675339063461,0,0
eight_rare,0,estimated,8192,512,1600,64,111616,absolute_range,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.0047260027911562533,-0.13751649164514787,0,0
eight_rare,0,estimated,8192,512,1600,64,111616,absolute_variance,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.00076123529730627094,-0.13355172415129787,0,0
eight_rare,0,estimated,8192,512,1600,64,111616,signed_range,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.0047260027911562533,-0.13130206460565183,0,0
eight_rare,0,estimated,8192,512,1600,64,111616,signed_variance,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.00076123529730627094,-0.12733729711180186,0,0
eight_rare,0,estimated,8192,8192,25,64,26176,absolute_range,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.037808022329250374,-0.046770893357236533,0,0
eight_rare,0,estimated,8192,8192,25,64,26176,absolute_variance,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.016248991268401024,-0.025211862296387111,0,0
eight_rare,0,estimated,8192,8192,25,64,26176,signed_range,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.037808022329250374,-0.046250116704000033,0,0
eight_rare,0,estimated,8192,8192,25,64,26176,signed_variance,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.016248991268401024,-0.024691085643150701,0,0
eight_rare,0,estimated,8192,8192,100,64,30976,absolute_range,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.018904011164625159,-0.027867447538282315,0,0
eight_rare,0,estimated,8192,8192,100,64,30976,absolute_variance,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.0052225723313949219,-0.014186008705052036,0,0
eight_rare,0,estimated,8192,8192,100,64,30976,signed_range,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.018904011164625159,-0.027346670885045818,0,0
eight_rare,0,estimated,8192,8192,100,64,30976,signed_variance,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.0052225723313949219,-0.013665232051815582,0,0
