n,replication,seed,condition,theta,weighted_mean,lower_bound,concentration_radius,bias_upper,envelope_failure_probability,alpha,p_one_sided,reject,effective_clusters,positive_if_bias_below,inference_status,unadjusted_lower_bound,unadjusted_p_one_sided,unadjusted_reject
128,128,202609056711128,shared_signal_alternative,0.25,0.2540349775464291,-0.07680024800460915,0.3252796699944827,0.005555555556555556,0.0,0.05,0.17410180665588448,False,128.0,-0.07124469244805359,conditional_on_independence_bounds_and_bias_envelope,-0.07124469244805359,0.16087005153643066,False
128,129,202609056711129,noise_free_null,0,0.002077130911609754,-0.022259006053607092,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.016703450497051537,conditional_on_independence_bounds_and_bias_envelope,-0.016703450497051537,0.9640184683539043,False
128,129,202609056711129,independent_noise_null,0,-0.00259019946301826,-0.33342542501405653,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.327869869457501,conditional_on_independence_bounds_and_bias_envelope,-0.327869869457501,1.0,False
128,129,202609056711129,shared_signal_alternative,0.25,0.1968692296894349,-0.13396599586160338,0.3252796699944827,0.005555555556555556,0.0,0.05,0.3547685409156515,False,128.0,-0.1284104403050478,conditional_on_independence_bounds_and_bias_envelope,-0.1284104403050478,0.33375463783792686,False
128,130,202609056711130,noise_free_null,0,0.003573982910350453,-0.020762154054866394,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.015206598498310837,conditional_on_independence_bounds_and_bias_envelope,-0.015206598498310837,0.8971878294500497,False
128,130,202609056711130,independent_noise_null,0,-0.05747882347552937,-0.3883140490265677,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3827584934700121,conditional_on_independence_bounds_and_bias_envelope,-0.3827584934700121,1.0,False
128,130,202609056711130,shared_signal_alternative,0.25,0.23588331121626188,-0.09495191433477639,0.3252796699944827,0.005555555556555556,0.0,0.05,0.22267527677727791,False,128.0,-0.08939635877822083,conditional_on_independence_bounds_and_bias_envelope,-0.08939635877822083,0.20693021063332234,False
128,131,202609056711131,noise_free_null,0,0.009108530066131538,-0.015227606899085309,0.01878058140866129,0.005555555556555556,0.0,0.05,0.8983295022059719,False,128.0,-0.009672051342529752,conditional_on_independence_bounds_and_bias_envelope,-0.009672051342529752,0.49427507187570774,False
128,131,202609056711131,independent_noise_null,0,-0.005592678810459431,-0.3364279043614977,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.33087234880494215,conditional_on_independence_bounds_and_bias_envelope,-0.33087234880494215,1.0,False
128,131,202609056711131,shared_signal_alternative,0.25,0.2655476886979227,-0.06528753685311554,0.3252796699944827,0.005555555556555556,0.0,0.05,0.1475102844372833,False,128.0,-0.05973198129655998,conditional_on_independence_bounds_and_bias_envelope,-0.05973198129655998,0.13580673135018761,False
128,132,202609056711132,noise_free_null,0,0.006568618337132438,-0.01776751862808441,0.01878058140866129,0.005555555556555556,0.0,0.05,0.991321069805344,False,128.0,-0.012211963071528852,conditional_on_independence_bounds_and_bias_envelope,-0.012211963071528852,0.6931801130365368,False
128,132,202609056711132,independent_noise_null,0,-0.001813053418851809,-0.33264827896989013,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.32709272341333456,conditional_on_independence_bounds_and_bias_envelope,-0.32709272341333456,1.0,False
128,132,202609056711132,shared_signal_alternative,0.25,0.15190559620010444,-0.17892962935093384,0.3252796699944827,0.005555555556555556,0.0,0.05,0.5452985343911739,False,128.0,-0.17337407379437828,conditional_on_independence_bounds_and_bias_envelope,-0.17337407379437828,0.5203070439772173,False
128,133,202609056711133,noise_free_null,0,0.003062881172168033,-0.021273255793048815,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01571770023649326,conditional_on_independence_bounds_and_bias_envelope,-0.01571770023649326,0.9234124849665338,False
128,133,202609056711133,independent_noise_null,0,0.005053709349259083,-0.3257815162017792,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3202259606452237,conditional_on_independence_bounds_and_bias_envelope,-0.3202259606452237,0.9992771425439371,False
128,133,202609056711133,shared_signal_alternative,0.25,0.2208398917678923,-0.109995333783146,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2692157261734192,False,128.0,-0.10443977822659044,conditional_on_independence_bounds_and_bias_envelope,-0.10443977822659044,0.251366637346943,False
128,134,202609056711134,noise_free_null,0,0.0015151604785558635,-0.022820976486660986,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.017265420930105427,conditional_on_independence_bounds_and_bias_envelope,-0.017265420930105427,0.9806903223392787,False
128,134,202609056711134,independent_noise_null,0,0.04404367328527227,-0.286791552265766,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9589260110333088,False,128.0,-0.28123599670921046,conditional_on_independence_bounds_and_bias_envelope,-0.28123599670921046,0.9465577942497212,False
128,134,202609056711134,shared_signal_alternative,0.25,0.24770252098833248,-0.0831327045627058,0.3252796699944827,0.005555555556555556,0.0,0.05,0.19011054221234466,False,128.0,-0.07757714900615025,conditional_on_independence_bounds_and_bias_envelope,-0.07757714900615025,0.17601241309267482,False
128,135,202609056711135,noise_free_null,0,0.01106774565778444,-0.013268391307432407,0.01878058140866129,0.005555555556555556,0.0,0.05,0.7725430877285661,False,128.0,-0.00771283575087685,conditional_on_independence_bounds_and_bias_envelope,-0.00771283575087685,0.35331084908869337,False
128,135,202609056711135,independent_noise_null,0,0.02652312084075401,-0.3043121047102843,0.3252796699944827,0.005555555556555556,0.0,0.05,0.987629563929151,False,128.0,-0.29875654915372873,conditional_on_independence_bounds_and_bias_envelope,-0.29875654915372873,0.9802793821354976,False
128,135,202609056711135,shared_signal_alternative,0.25,0.29661730280872206,-0.03421792274231623,0.3252796699944827,0.005555555556555556,0.0,0.05,0.09084424878379993,False,128.0,-0.028662367185760672,conditional_on_independence_bounds_and_bias_envelope,-0.028662367185760672,0.08282311118598208,False
128,136,202609056711136,noise_free_null,0,0.005131124076018801,-0.019205012889198046,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01364945733264249,conditional_on_independence_bounds_and_bias_envelope,-0.01364945733264249,0.7996192109984094,False
128,136,202609056711136,independent_noise_null,0,0.03923618087675592,-0.2915990446742824,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9683922366362498,False,128.0,-0.2860434891177268,conditional_on_independence_bounds_and_bias_envelope,-0.2860434891177268,0.9573487197329366,False
128,136,202609056711136,shared_signal_alternative,0.25,0.2670308556215017,-0.06380436992953656,0.3252796699944827,0.005555555556555556,0.0,0.05,0.14431520069262282,False,128.0,-0.058248814372981,conditional_on_independence_bounds_and_bias_envelope,-0.058248814372981,0.13280316816956275,False
128,137,202609056711137,noise_free_null,0,0.007378471201048503,-0.016957665764168343,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9721706069726839,False,128.0,-0.011402110207612788,conditional_on_independence_bounds_and_bias_envelope,-0.011402110207612788,0.6297704620129448,False
128,137,202609056711137,independent_noise_null,0,-0.06565239547102669,-0.396487621022065,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.39093206546550946,conditional_on_independence_bounds_and_bias_envelope,-0.39093206546550946,1.0,False
128,137,202609056711137,shared_signal_alternative,0.25,0.18200157973822711,-0.14883364581281117,0.3252796699944827,0.005555555556555556,0.0,0.05,0.41416911066829776,False,128.0,-0.14327809025625562,conditional_on_independence_bounds_and_bias_envelope,-0.14327809025625562,0.39146344104382963,False
128,138,202609056711138,noise_free_null,0,0.009409073792031389,-0.014927063173185458,0.01878058140866129,0.005555555556555556,0.0,0.05,0.8815050128110955,False,128.0,-0.009371507616629903,conditional_on_independence_bounds_and_bias_envelope,-0.009371507616629903,0.47145472871072214,False
128,138,202609056711138,independent_noise_null,0,0.01251964539855284,-0.31831558015248546,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9986277926359812,False,128.0,-0.3127600245959299,conditional_on_independence_bounds_and_bias_envelope,-0.3127600245959299,0.9955719766585792,False
128,138,202609056711138,shared_signal_alternative,0.25,0.31951556637918965,-0.011319659171848621,0.3252796699944827,0.005555555556555556,0.0,0.05,0.061368502572679756,False,128.0,-0.005764103615293064,conditional_on_independence_bounds_and_bias_envelope,-0.005764103615293064,0.05554834803788368,False
128,139,202609056711139,noise_free_null,0,0.006965491728921862,-0.017370645236294988,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9832574112245347,False,128.0,-0.011815089679739429,conditional_on_independence_bounds_and_bias_envelope,-0.011815089679739429,0.6622669204590396,False
128,139,202609056711139,independent_noise_null,0,0.058513192647869194,-0.2723220329031691,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9236660165235565,False,128.0,-0.2667664773466135,conditional_on_independence_bounds_and_bias_envelope,-0.2667664773466135,0.9076117310283154,False
128,139,202609056711139,shared_signal_alternative,0.25,0.20010969502789802,-0.13072553052314026,0.3252796699944827,0.005555555556555556,0.0,0.05,0.34242853700497744,False,128.0,-0.1251699749665847,conditional_on_independence_bounds_and_bias_envelope,-0.1251699749665847,0.32181733087097025,False
128,140,202609056711140,noise_free_null,0,0.0038535564057060726,-0.020482580559510775,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.014927025002955218,conditional_on_independence_bounds_and_bias_envelope,-0.014927025002955218,0.8815028102725346,False
128,140,202609056711140,independent_noise_null,0,0.01322648119900178,-0.3176087443520365,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9983353498372795,False,128.0,-0.31205318879548094,conditional_on_independence_bounds_and_bias_envelope,-0.31205318879548094,0.9950591384458141,False
128,140,202609056711140,shared_signal_alternative,0.25,0.22494668141420435,-0.10588854413683393,0.3252796699944827,0.005555555556555556,0.0,0.05,0.25594703074595476,False,128.0,-0.10033298858027838,conditional_on_independence_bounds_and_bias_envelope,-0.10033298858027838,0.23866911042855501,False
128,141,202609056711141,noise_free_null,0,0.012646104915044103,-0.011690032050172744,0.01878058140866129,0.005555555556555556,0.0,0.05,0.652452757988183,False,128.0,-0.006134476493617187,conditional_on_independence_bounds_and_bias_envelope,-0.006134476493617187,0.25709522595145873,False
128,141,202609056711141,independent_noise_null,0,-0.05046235602631959,-0.3812975815773579,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3757420260208023,conditional_on_independence_bounds_and_bias_envelope,-0.3757420260208023,1.0,False
128,141,202609056711141,shared_signal_alternative,0.25,0.23718359751282822,-0.09365162803821007,0.3252796699944827,0.005555555556555556,0.0,0.05,0.21892025233089762,False,128.0,-0.0880960724816545,conditional_on_independence_bounds_and_bias_envelope,-0.0880960724816545,0.2033574966922199,False
128,142,202609056711142,noise_free_null,0,0.0018303649623763998,-0.022505772002840447,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01695021644628489,conditional_on_independence_bounds_and_bias_envelope,-0.01695021644628489,0.9719459205831732,False
128,142,202609056711142,independent_noise_null,0,0.07710114375907191,-0.2537340817919664,0.3252796699944827,0.005555555556555556,0.0,0.05,0.8650838336345278,False,128.0,-0.2481785262354108,conditional_on_independence_bounds_and_bias_envelope,-0.2481785262354108,0.8450915280181297,False
128,142,202609056711142,shared_signal_alternative,0.25,0.31030164682957156,-0.02053357872146672,0.3252796699944827,0.005555555556555556,0.0,0.05,0.07211788582874523,False,128.0,-0.014978023164911161,conditional_on_independence_bounds_and_bias_envelope,-0.014978023164911161,0.06546775707433321,False
128,143,202609056711143,noise_free_null,0,0.013273721353391983,-0.011062415611824864,0.01878058140866129,0.005555555556555556,0.0,0.05,0.6029286266592806,False,128.0,-0.005506860055269307,conditional_on_independence_bounds_and_bias_envelope,-0.005506860055269307,0.22391741886443844,False
128,143,202609056711143,independent_noise_null,0,0.09059326405700198,-0.24024196149403632,0.3252796699944827,0.005555555556555556,0.0,0.05,0.8148554814953316,False,128.0,-0.23468640593748075,conditional_on_independence_bounds_and_bias_envelope,-0.23468640593748075,0.7926523999718476,False
128,143,202609056711143,shared_signal_alternative,0.25,0.24580260076834892,-0.08503262478268934,0.3252796699944827,0.005555555556555556,0.0,0.05,0.19510835107729185,False,128.0,-0.07947706922613379,conditional_on_independence_bounds_and_bias_envelope,-0.07947706922613379,0.18074759702397722,False
128,144,202609056711144,noise_free_null,0,0.006289601180324596,-0.01804653578489225,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9954339816761986,False,128.0,-0.012490980228336696,conditional_on_independence_bounds_and_bias_envelope,-0.012490980228336696,0.7146276003204751,False
128,144,202609056711144,independent_noise_null,0,-0.00553297721454486,-0.33636820276558316,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3308126472090276,conditional_on_independence_bounds_and_bias_envelope,-0.3308126472090276,1.0,False
128,144,202609056711144,shared_signal_alternative,0.25,0.2668078819079287,-0.06402734364310958,0.3252796699944827,0.005555555556555556,0.0,0.05,0.14479223228820332,False,128.0,-0.058471788086554025,conditional_on_independence_bounds_and_bias_envelope,-0.058471788086554025,0.133251493600704,False
128,145,202609056711145,noise_free_null,0,0.006209657744342578,-0.018126479220874268,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9963726682485442,False,128.0,-0.012570923664318712,conditional_on_independence_bounds_and_bias_envelope,-0.012570923664318712,0.7207184238302183,False
128,145,202609056711145,independent_noise_null,0,-0.03478685638217324,-0.36562208193321155,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.360066526376656,conditional_on_independence_bounds_and_bias_envelope,-0.360066526376656,1.0,False
128,145,202609056711145,shared_signal_alternative,0.25,0.27221498710264763,-0.05862023844839066,0.3252796699944827,0.005555555556555556,0.0,0.05,0.1335506079862348,False,128.0,-0.05306468289183511,conditional_on_independence_bounds_and_bias_envelope,-0.05306468289183511,0.12269700004775717,False
128,146,202609056711146,noise_free_null,0,0.003047359111694207,-0.02128877785352264,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.015733222296967084,conditional_on_independence_bounds_and_bias_envelope,-0.015733222296967084,0.9241566397353702,False
