replication,seed,condition,clusters,reject,fold_scheme,lag,n,periods,calendar_gaps,mean_product,standard_error,statistic,p_one_sided,inference_status,nuisance_r2
13,202609058430013,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0003259852475535143,0.00047977491890895043,-0.6794545415063232,0.7515750492344261,computed,0.9736414111192028
14,202609058430014,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.000649272351173447,0.000531425335308492,1.2217564877604958,0.11089986384742156,computed,0.9732006209051121
15,202609058430015,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00018546925501724377,0.000765780239786752,0.242196449295808,0.4043139731073613,computed,0.9726020424182839
16,202609058430016,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0012478561396159088,0.0006732804072434858,1.8533973752850241,0.03191271163239794,computed,0.9722161912270018
17,202609058430017,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0007532043860090274,0.0006109194196866539,1.2329030011770663,0.10880597780886764,computed,0.9715882448489165
18,202609058430018,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000980914229651238,0.0006309549493013803,-1.5546501865740925,0.9399852978600215,computed,0.9731341914729859
19,202609058430019,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00028678851626011637,0.0007096409008114568,0.4041318868912161,0.3430578689140173,computed,0.9737983599962323
20,202609058430020,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00018597347894871847,0.0005557554704788427,-0.33463184588805295,0.6310485905018003,computed,0.9709058016156213
21,202609058430021,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00026464788504896344,0.0005957983425656726,-0.44419036801834055,0.6715475222590903,computed,0.9729468353013678
22,202609058430022,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0003684764641039387,0.0004845682380140242,-0.7604222381849023,0.7764988826548426,computed,0.9724602832533942
23,202609058430023,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0006088626154519809,0.0006883809828882268,-0.8844849445105061,0.8117827569206963,computed,0.972414154387254
24,202609058430024,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0009495430200195985,0.000662323200461913,-1.433655078604184,0.9241646413255467,computed,0.9739345138583484
25,202609058430025,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00038105235185995393,0.0006485261122828106,0.5875667064794823,0.278411581841322,computed,0.9740428396644798
26,202609058430026,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00012966693936399204,0.0004952724449781956,-0.26180931460804496,0.6032657712653838,computed,0.9738578681360729
27,202609058430027,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00019709582908326807,0.000651317626219875,0.30261092460705413,0.3810931939916693,computed,0.9706347422143993
28,202609058430028,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00030879859124965394,0.0006393077790990963,-0.4830202311706713,0.6854593143109651,computed,0.9731290947777795
29,202609058430029,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,9.676310503651309e-05,0.000699673318546818,0.1382975489725471,0.44500263126718653,computed,0.9703195684464371
30,202609058430030,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00020521111245254785,0.000736465184748882,0.2786433312832299,0.3902592777996692,computed,0.9730743684498614
31,202609058430031,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.000554452430760827,0.0005663145904280897,0.9790537629300776,0.16377670789787357,computed,0.9728962436311007
32,202609058430032,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0012139383664914686,0.0005619692633303623,-2.1601508226577795,0.9846195021361522,computed,0.9715041117056377
33,202609058430033,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0006830947633336042,0.0005364124504189986,-1.2734506121176534,0.8985709063377014,computed,0.9710478573620103
34,202609058430034,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0001881832058421532,0.0006637564261765972,-0.28351244284915694,0.6116079776114428,computed,0.9732526726345172
35,202609058430035,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00047528437969769947,0.0006812971631781626,0.6976168482495357,0.24270842106757706,computed,0.97380291816774
36,202609058430036,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0009631466125020902,0.0006417631751611225,-1.5007819859098028,0.9332940202787312,computed,0.974067006104507
37,202609058430037,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0010837191776685703,0.0007742684508087598,-1.399668521346278,0.9191936977903841,computed,0.9717693784154197
38,202609058430038,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.001182701147180669,0.0007565673459486431,-1.5632463567373587,0.941002669815345,computed,0.9708900726112337
39,202609058430039,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0008644754576851266,0.0006740153925916221,-1.282575245590722,0.9001795363166742,computed,0.970996524516745
40,202609058430040,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00040608568253361376,0.0004960579800426469,-0.8186254407170346,0.7934999262760424,computed,0.9721515783826851
41,202609058430041,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0003031240764440573,0.000512935267607177,-0.5909597089280276,0.7227262912348735,computed,0.9714242035367993
42,202609058430042,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000695380107931841,0.0006340800073815924,-1.0966756558109834,0.8636083990088059,computed,0.9723817387687504
43,202609058430043,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0007914637482419752,0.0006433940364044184,-1.230138458641983,0.8906773697285686,computed,0.9718451239681841
44,202609058430044,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0005722651421963482,0.0006494436795095478,-0.8811620780242501,0.8108849493326429,computed,0.9692547536708469
45,202609058430045,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0001069706617139071,0.0006592679548965222,0.162256728723751,0.43555184427078064,computed,0.9727454603457543
46,202609058430046,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0009845087742431297,0.0007152582386651764,-1.3764382163292967,0.9156569984502083,computed,0.9717381925388757
47,202609058430047,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,2.184195093482847e-05,0.0006182969631696063,0.0353259877306513,0.48590990052375876,computed,0.9706252211619417
48,202609058430048,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0014309061480862713,0.0006324122824670049,2.2626159987032297,0.011829685517035329,computed,0.9720335684525983
49,202609058430049,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0002033991182997257,0.0005459237392243118,-0.3725778962987211,0.645268686795895,computed,0.9711977977984954
50,202609058430050,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0011467125315456981,0.000590568495953952,1.94170962284976,0.026086131556224162,computed,0.971470061792008
51,202609058430051,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.001137882041264291,0.0005793003503503907,1.9642350303707592,0.02475142107623841,computed,0.9710717411547491
52,202609058430052,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.001094886266449309,0.0006469203927524454,1.6924590393431684,0.04527924182511874,computed,0.9745026871664848
53,202609058430053,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0003711415082654562,0.0007470762137217809,0.4967920293118491,0.30966785830231724,computed,0.972479655912379
54,202609058430054,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0011995782823318263,0.000473061607822784,2.5357760226046633,0.005609923441057176,computed,0.9726474510425012
55,202609058430055,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000216909067017085,0.0006024681395883076,-0.36003408772007145,0.6405891788998315,computed,0.972114374014823
56,202609058430056,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.000342343127606051,0.0006861631231851928,0.49892382152057724,0.3089165257361286,computed,0.972293289214348
57,202609058430057,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00047432325643678594,0.0005461867347735042,-0.8684269064745429,0.8074196647574616,computed,0.97226416623087
58,202609058430058,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0006941132555396079,0.0006154568649661842,-1.1278016300585834,0.8702981475857927,computed,0.9733855499326479
59,202609058430059,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.000639068844003863,0.0006208790205635817,1.0292968885045755,0.15167009249244,computed,0.9726876996996159
60,202609058430060,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0014115000832436735,0.00061137925361118,2.308714394390209,0.010479717525575312,computed,0.9721593850917748
61,202609058430061,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0009448008276436266,0.0006142845680371088,-1.5380507289360252,0.9379818941440695,computed,0.9711707342530219
62,202609058430062,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00015171409407663765,0.0006067195197916188,-0.2500563920025924,0.5987281305186547,computed,0.9737115428223702
63,202609058430063,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0011517463587108704,0.0005265159891968808,2.1874860067738537,0.01435353182129455,computed,0.9713766836002728
64,202609058430064,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00017381086820513272,0.0005837263952935163,-0.2977608509852207,0.6170571518577885,computed,0.9734333010692232
65,202609058430065,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00020674364676706114,0.0007163996400869357,0.2885870332681527,0.3864487097328566,computed,0.9715850377738879
66,202609058430066,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00042781510815489244,0.0004700630024838604,-0.9101229109593272,0.8186211534458869,computed,0.972727222901713
67,202609058430067,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-6.151921962712026e-05,0.0007847886519391076,-0.07838953771198719,0.5312409021907301,computed,0.9727461963879762
68,202609058430068,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,8.920488179483543e-06,0.000667077283779533,0.013372495805795925,0.49466530502398365,computed,0.9724705858748024
69,202609058430069,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,5.725027285446899e-05,0.0005449055265087836,0.10506458472034995,0.4581622805135567,computed,0.9734711631326227
70,202609058430070,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0009394536091879058,0.0006907851622279667,1.3599794271172776,0.08691821713267928,computed,0.972394232356854
71,202609058430071,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0013500350238158864,0.00048358687371763794,-2.7917114735503756,0.9973784957759237,computed,0.9722513157447225
72,202609058430072,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0006481960851786144,0.0005884832901824102,1.1014689728534095,0.13534630054253255,computed,0.9702816716978774
73,202609058430073,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0004565667514668202,0.0004841965863286915,0.9429367417243312,0.17285663011607827,computed,0.97207492179043
74,202609058430074,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0005731038062454574,0.000599905373984839,-0.9553236745299452,0.8302929806152948,computed,0.9713113424840456
75,202609058430075,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.001172153516190783,0.0006498423694381747,1.803750526768785,0.035635212369799156,computed,0.9714042266435369
76,202609058430076,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0009089459317879111,0.0006379323111057227,1.4248313119811142,0.07710298437996922,computed,0.9726076583194319
77,202609058430077,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00024820842268722483,0.0007216605737824476,-0.3439406719786385,0.6345545480608488,computed,0.9717127276822057
78,202609058430078,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00029976756139620366,0.0009062764177800084,-0.3307683566681638,0.6295902677821724,computed,0.9699542364481754
79,202609058430079,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00022586869995764458,0.0005357084668605443,0.42162615289864874,0.3366489569469499,computed,0.9722694657409673
80,202609058430080,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000147346885140482,0.0006701639798621479,-0.2198669125290666,0.5870125971282302,computed,0.9727732012699462
81,202609058430081,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00018747860845778409,0.0007712476205125802,0.24308484521895005,0.4039698354661951,computed,0.9698345186281263
82,202609058430082,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0011815663657911651,0.0005897933429546498,-2.003356565321589,0.9774304849871251,computed,0.972898313112603
83,202609058430083,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00014221424020736348,0.00048408497442540524,0.2937794968252581,0.3844632016349697,computed,0.9741907404784615
84,202609058430084,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0004723194731549344,0.000602445434576371,-0.7840037388399517,0.7834810417678071,computed,0.9718019711545604
85,202609058430085,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.001141122981132547,0.0005759669110662454,-1.9812301005626687,0.9762172624606092,computed,0.9705974202720149
86,202609058430086,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0002634519418392511,0.000488608221150888,0.5391885163510051,0.2948783916714296,computed,0.9731141954004126
87,202609058430087,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0010963155484394124,0.0006002161679283314,1.8265345170947105,0.033884893430700384,computed,0.9734711429654288
88,202609058430088,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00023941723576545142,0.0006875741799312171,-0.34820568129740126,0.6361571393000427,computed,0.9692258841203458
89,202609058430089,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0002476704107439348,0.000588030639448909,0.4211862344044636,0.33680954771880045,computed,0.9726380189715356
90,202609058430090,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00044923713374039117,0.0005207476534777303,-0.8626772117747099,0.8058425174784793,computed,0.9710055939384897
91,202609058430091,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0005240439367083963,0.0006601760972780505,0.7937941692664486,0.21365763381603065,computed,0.9731070040846885
92,202609058430092,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00011415228445578118,0.0006615447852192179,-0.1725541293745581,0.5684990448093495,computed,0.9715157569261647
93,202609058430093,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00027231406874655674,0.0005445730874856046,-0.5000505441866059,0.6914802559047242,computed,0.973528928182286
94,202609058430094,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00018380590453278623,0.0005798023939104207,-0.317014738923593,0.6243837907024232,computed,0.9715206013868055
95,202609058430095,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-4.014515259901308e-05,0.0007118205570015912,-0.056397855055095494,0.5224875671721757,computed,0.9724548938944975
96,202609058430096,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0006880980397217847,0.0006578683324832188,-1.0459509992287659,0.8522081717933745,computed,0.9728405344388797
97,202609058430097,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0011800960235905293,0.0005188483160374583,2.2744528354705738,0.011469386900088405,computed,0.9725026425670259
98,202609058430098,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00014600720291428173,0.0005997293387329838,-0.24345516132784725,0.5961735918362172,computed,0.9711314378387829
99,202609058430099,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000293260638595016,0.0005939049475075496,-0.4937837945714169,0.6892705604219256,computed,0.9727923943804112
100,202609058430100,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,7.361263021062458e-05,0.00061166945168075,0.12034707636346925,0.45210410676534174,computed,0.9741052568150548
101,202609058430101,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0003090575063007929,0.0005615692763990635,-0.5503461804081494,0.7089590223515627,computed,0.9724783421670968
102,202609058430102,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00036404361890914836,0.0005888137264894753,-0.6182661893424038,0.7318000572842469,computed,0.9720095990429476
103,202609058430103,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0006890891087134941,0.0006858483962306867,-1.0047251149096765,0.8424853843515081,computed,0.9714815522239515
104,202609058430104,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0008249709837883216,0.0005503596834378254,1.4989669639955001,0.06694110130046366,computed,0.9716262229841661
105,202609058430105,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00016956197175126093,0.0007250965139639668,0.23384745131968349,0.4075517049345876,computed,0.9717588720679726
106,202609058430106,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0003072027411304128,0.0005598412757948503,-0.5487318538531356,0.708405258696551,computed,0.9731893235884095
107,202609058430107,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0013992862552448552,0.0005274562861447609,2.6528952104683414,0.003990232103571113,computed,0.9724548085114451
108,202609058430108,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0016048346125179193,0.000592811107794524,-2.7071601584668277,0.9966069244888605,computed,0.9713965910820592
109,202609058430109,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,7.404290223230617e-05,0.0006733092173623332,0.10996864490043194,0.4562171209038207,computed,0.9727319714637532
110,202609058430110,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0004013356086312918,0.0007730608840865524,-0.5191513590879835,0.6981724022199451,computed,0.971978768195387
111,202609058430111,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0003288119225003199,0.0006892801060145731,0.47703672227175514,0.31666798621622033,computed,0.9726885480650397
112,202609058430112,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00013730193629559324,0.0007683234069384943,0.1787033104232688,0.42908533484411593,computed,0.9725244242935411
113,202609058430113,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00038658047347932853,0.000618871691539511,0.6246536701616895,0.2660991932828237,computed,0.9735277175354999
114,202609058430114,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0001453929053535536,0.0006919121454578158,0.21013203238013958,0.4167823126680807,computed,0.9709760334864266
115,202609058430115,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0010175023092137794,0.0006694963610996637,1.5198025983927792,0.06428029794200578,computed,0.9729992741839665
116,202609058430116,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0008161987976003721,0.0006469227834910805,-1.2616633985215417,0.8964650336734987,computed,0.9731816323937693
117,202609058430117,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.000986164491544618,0.0005975367256016924,1.6503830631524699,0.049432306487629016,computed,0.9715968133280007
118,202609058430118,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0006973142683807201,0.000645205750805313,1.0807626365858765,0.13990135631110162,computed,0.97073999806929
119,202609058430119,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00015907859620011103,0.0006474890504736061,-0.24568538430688971,0.5970371064426538,computed,0.9711476998279082
120,202609058430120,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0009536444038618552,0.0005197359787348254,1.8348631668395894,0.03326298319627584,computed,0.9717176463226016
121,202609058430121,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00034800804494238756,0.0007575252266117841,-0.4594012617889152,0.677026978837685,computed,0.9723922136572661
122,202609058430122,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0005029221249374898,0.000675634680460129,0.7443699080026258,0.22832635942017365,computed,0.9734271982104605
123,202609058430123,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0011135206533799894,0.0006090102839829183,-1.8284102627915915,0.966255998860481,computed,0.9730780405167964
124,202609058430124,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0010007531749158805,0.0006780583004684416,1.4759102192606486,0.06998399786953018,computed,0.97232578942283
125,202609058430125,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0004409842825041926,0.0005988135161091451,0.7364300748746206,0.23073450375360072,computed,0.9717707743220619
126,202609058430126,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00012536309171018158,0.0005908280774217827,-0.21218201453328508,0.5840174811935763,computed,0.9726570736092193
127,202609058430127,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000573374300901732,0.0007879620919691787,-0.7276673671811101,0.7665913844898229,computed,0.9709342912287318
128,202609058430128,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0006899360849070947,0.0006421434217596399,1.0744267737205662,0.14131572400628545,computed,0.9721093103240177
129,202609058430129,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0003283027174674213,0.0005116495155631001,0.6416554838444536,0.2605484495909719,computed,0.9722368482305167
130,202609058430130,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.000880768833791561,0.0004671657987832626,-1.8853452801671935,0.9703083817055067,computed,0.9728952386875357
131,202609058430131,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0002925527564544723,0.0005850877016123085,-0.50001522104856,0.6914678200570563,computed,0.9728552463032966
132,202609058430132,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0011133966483097577,0.0006490526786756923,-1.7154180005565942,0.9568656912617224,computed,0.9728010139939064
133,202609058430133,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.001610889299970391,0.0005466569115952623,2.946801304074744,0.0016053972195268838,computed,0.9711550181958923
134,202609058430134,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00011912388285680065,0.0006342706812951247,0.18781237470027812,0.42551186739257724,computed,0.9723044384207222
135,202609058430135,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0008004335486440067,0.0006021212974793444,1.3293559819173566,0.09186527644922066,computed,0.9726731506423328
136,202609058430136,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0006019996904875615,0.0006744028801085685,-0.89264104327468,0.8139752838955578,computed,0.9742748099300819
137,202609058430137,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0008738356626331378,0.0006875018735283795,-1.2710302273773608,0.8981410523596547,computed,0.9726128174391047
138,202609058430138,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0004005661712711421,0.0004860748086338491,-0.8240833800808652,0.7950539085448111,computed,0.9734624499260062
139,202609058430139,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0002781832339656449,0.0007548681840533049,0.3685189544907367,0.35624315721951566,computed,0.9719942716380399
140,202609058430140,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0007674450280662458,0.0005635252173009037,1.3618645705724572,0.08662031457361474,computed,0.9711669746656649
141,202609058430141,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00042707362416396697,0.0006585513465967728,0.6485046707002813,0.25832929543925764,computed,0.9725224993209315
142,202609058430142,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0003907449240524388,0.0006193026921936932,0.6309433641703424,0.2640387783189415,computed,0.9745149755390737
143,202609058430143,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0003680762989727228,0.0006758118838256306,-0.544643128926824,0.7070005070273311,computed,0.9727666622244953
144,202609058430144,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00042950832805326093,0.0005768223720178919,0.7446110776714784,0.228253434594543,computed,0.972123468045736
145,202609058430145,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00045970873933921314,0.0004823789862631108,0.9530032452294008,0.1702942132227751,computed,0.9725763369916443
146,202609058430146,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00031035995399871424,0.0005665778763527326,-0.5477798674325476,0.7080784679763513,computed,0.9721214010662991
147,202609058430147,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0013895339612567967,0.000502433520945928,-2.7656075944947522,0.9971591570832483,computed,0.9740751247983322
148,202609058430148,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00044951426073892885,0.0007031998391009849,0.6392411313882214,0.26133303913112016,computed,0.9715945597372997
149,202609058430149,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0005763905177530865,0.00046152590019179785,-1.2488801116330719,0.8941455365548203,computed,0.9718189903655237
150,202609058430150,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.001643652636037577,0.0006493623651554608,2.5311793911001876,0.005683984555569167,computed,0.9715225633881287
151,202609058430151,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0008255244113790899,0.0005630654380261338,-1.466125170589452,0.9286929051901207,computed,0.9709769217806922
152,202609058430152,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0005793404711030423,0.0005253839369831626,1.1026992458690432,0.13507889719699712,computed,0.9724693036707442
153,202609058430153,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0006896704509108277,0.0006713256492327943,1.0273262338464175,0.15213343670752583,computed,0.9735933355941407
154,202609058430154,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00014725090980084743,0.0005780394172128372,-0.2547419871656068,0.60053880764509,computed,0.9741020393393747
155,202609058430155,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0009657590899676179,0.0006502423475992482,-1.4852294587291726,0.9312584745482211,computed,0.9736204298406801
156,202609058430156,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00015514902211303028,0.0006768786458642681,-0.2292124638012908,0.5906481071351793,computed,0.9720224000461233
157,202609058430157,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0009923526359836186,0.000610157606887907,1.626387387096733,0.05193363613781736,computed,0.9719615837386194
158,202609058430158,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0003243359216148057,0.0007818614395409116,0.41482531969506925,0.33913489140445774,computed,0.9706318452209981
159,202609058430159,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0007894473237773527,0.0006417396145427814,1.2301676659618532,0.10931716265621211,computed,0.9714826089969023
160,202609058430160,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0005110004356809153,0.0006244480870447907,-0.8183233262819845,0.7934137049820769,computed,0.9740881645418991
161,202609058430161,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0013941500222504257,0.0006083316367567476,-2.291759852706628,0.9890402477365141,computed,0.9704138272946029
162,202609058430162,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0007373959785537056,0.0006049726469373285,1.2188914363100045,0.11144270022018299,computed,0.9714313091807996
163,202609058430163,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.0016199039732675067,0.0007072291343462775,-2.290493836576535,0.9890036472700565,computed,0.972892881563322
164,202609058430164,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00043887281443282574,0.0006788612582790771,0.6464838125324379,0.25898303856960764,computed,0.9728238136354945
165,202609058430165,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00016798207733065978,0.0006067990764571208,-0.2768331130486323,0.6090458730519214,computed,0.9730392601176728
166,202609058430166,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.00020157991728204117,0.0005520745615804025,0.36513168928665385,0.35750655345022153,computed,0.9700165229768927
167,202609058430167,high_overlap_conditional_null,25,True,contiguous,0,2000,25,0,0.0008816306867286039,0.0003845060217905507,2.2928917540044367,0.01092711884201276,computed,0.9714779548299184
168,202609058430168,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,-0.00020381706802526103,0.0004701146971211454,-0.43354753483220443,0.6676914797403236,computed,0.9711011022016277
169,202609058430169,high_overlap_conditional_null,25,False,contiguous,0,2000,25,0,0.0003212608075435957,0.0005232501930639552,0.6139716942337163,0.26961701604652544,computed,0.9727853373084772
