baseline,method,week,start,mse,mae
ridge_lags_calendar,direct__noise_control,6,2018-10-20 00:00:00,56330.75235285,164.29057777380686
ridge_lags_calendar,direct__noise_control,7,2018-10-27 00:00:00,40888.48271231616,144.57233571698777
ridge_lags_calendar,direct__noise_control,8,2018-11-03 00:00:00,84128.72483289198,213.78497900733115
ridge_lags_calendar,direct__noise_control,9,2018-11-10 00:00:00,59247.076167068575,179.5834451618752
ridge_lags_calendar,direct__noise_control,10,2018-11-17 00:00:00,36511.969909744636,138.61681070474606
ridge_lags_calendar,direct__noise_control,11,2018-11-24 00:00:00,29840.891281417582,125.5549727151079
ridge_lags_calendar,convex__noise_control,0,2018-09-08 00:00:00,57970.964738139926,153.18686486934206
ridge_lags_calendar,convex__noise_control,1,2018-09-15 00:00:00,83487.15200389417,201.35286450923658
ridge_lags_calendar,convex__noise_control,2,2018-09-22 00:00:00,55579.61627423238,153.20154171528057
ridge_lags_calendar,convex__noise_control,3,2018-09-29 00:00:00,102328.0493245834,205.28904239735087
ridge_lags_calendar,convex__noise_control,4,2018-10-06 00:00:00,68371.79836223673,185.78716406735816
ridge_lags_calendar,convex__noise_control,5,2018-10-13 00:00:00,47600.17348494699,144.09553794722282
ridge_lags_calendar,convex__noise_control,6,2018-10-20 00:00:00,46035.71460763691,136.07086935093292
ridge_lags_calendar,convex__noise_control,7,2018-10-27 00:00:00,35616.069455219746,122.14950178179537
ridge_lags_calendar,convex__noise_control,8,2018-11-03 00:00:00,57080.88011623714,166.12628913043613
ridge_lags_calendar,convex__noise_control,9,2018-11-10 00:00:00,43700.15939989282,148.58172723162477
ridge_lags_calendar,convex__noise_control,10,2018-11-17 00:00:00,25534.96470753457,100.84177345425545
ridge_lags_calendar,convex__noise_control,11,2018-11-24 00:00:00,20192.782371764115,91.11611289031158
ridge_lags_calendar,augment__noise_control,0,2018-09-08 00:00:00,58092.573754489975,152.88368097470766
ridge_lags_calendar,augment__noise_control,1,2018-09-15 00:00:00,83939.27084468168,201.77878154071755
ridge_lags_calendar,augment__noise_control,2,2018-09-22 00:00:00,55646.926737452115,153.11044409324208
ridge_lags_calendar,augment__noise_control,3,2018-09-29 00:00:00,101250.21256082862,204.3948126379693
ridge_lags_calendar,augment__noise_control,4,2018-10-06 00:00:00,68425.85923988208,186.44483075141744
ridge_lags_calendar,augment__noise_control,5,2018-10-13 00:00:00,47560.90767451272,144.1578648951038
ridge_lags_calendar,augment__noise_control,6,2018-10-20 00:00:00,46084.36152523553,136.37491617797826
ridge_lags_calendar,augment__noise_control,7,2018-10-27 00:00:00,35874.406940856206,122.67872538236956
ridge_lags_calendar,augment__noise_control,8,2018-11-03 00:00:00,56737.44743720374,166.48132440686294
ridge_lags_calendar,augment__noise_control,9,2018-11-10 00:00:00,43561.70390301994,148.57117994986527
ridge_lags_calendar,augment__noise_control,10,2018-11-17 00:00:00,25560.151862687482,100.9309932690849
ridge_lags_calendar,augment__noise_control,11,2018-11-24 00:00:00,20233.723862491217,91.46200787472532
ridge_lags_calendar,gated__noise_control,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,gated__noise_control,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,gated__noise_control,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,gated__noise_control,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,gated__noise_control,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,gated__noise_control,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,gated__noise_control,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,gated__noise_control,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,gated__noise_control,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,gated__noise_control,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,gated__noise_control,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,gated__noise_control,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,selected_augment,0,2018-09-08 00:00:00,42981.52862579265,144.71313826210294
ridge_lags_calendar,selected_augment,1,2018-09-15 00:00:00,45244.42662206789,132.51111033697308
ridge_lags_calendar,selected_augment,2,2018-09-22 00:00:00,41497.73717136544,131.26270440242237
ridge_lags_calendar,selected_augment,3,2018-09-29 00:00:00,55885.86252623384,127.57733144055005
ridge_lags_calendar,selected_augment,4,2018-10-06 00:00:00,39358.753418543434,128.23070100880335
ridge_lags_calendar,selected_augment,5,2018-10-13 00:00:00,30023.77126536506,117.791157852116
ridge_lags_calendar,selected_augment,6,2018-10-20 00:00:00,32735.67286936523,126.25802959435089
ridge_lags_calendar,selected_augment,7,2018-10-27 00:00:00,22716.67109609391,103.05582636262633
ridge_lags_calendar,selected_augment,8,2018-11-03 00:00:00,19207.807105777963,82.81960601491608
ridge_lags_calendar,selected_augment,9,2018-11-10 00:00:00,22050.097353932964,106.94819220632041
ridge_lags_calendar,selected_augment,10,2018-11-17 00:00:00,13613.874822857742,83.59882534694289
ridge_lags_calendar,selected_augment,11,2018-11-24 00:00:00,8160.229879234388,65.71592726535023
ridge_lags_calendar,selected_convex,0,2018-09-08 00:00:00,65175.27249579163,175.02337269308595
ridge_lags_calendar,selected_convex,1,2018-09-15 00:00:00,48247.56049026275,147.55555487605594
ridge_lags_calendar,selected_convex,2,2018-09-22 00:00:00,47917.64541985333,140.14904007742422
ridge_lags_calendar,selected_convex,3,2018-09-29 00:00:00,71191.73712963525,158.47943773188177
ridge_lags_calendar,selected_convex,4,2018-10-06 00:00:00,48819.67825345879,148.9147855684229
ridge_lags_calendar,selected_convex,5,2018-10-13 00:00:00,32645.653673284287,121.12298217752902
ridge_lags_calendar,selected_convex,6,2018-10-20 00:00:00,32249.29293006867,122.76922058059604
ridge_lags_calendar,selected_convex,7,2018-10-27 00:00:00,22068.883048980875,98.15838205239821
ridge_lags_calendar,selected_convex,8,2018-11-03 00:00:00,25488.44727179696,107.80112091516536
ridge_lags_calendar,selected_convex,9,2018-11-10 00:00:00,24891.37567463646,112.23904464205813
ridge_lags_calendar,selected_convex,10,2018-11-17 00:00:00,13630.340450471555,80.33723340726173
ridge_lags_calendar,selected_convex,11,2018-11-24 00:00:00,8635.199948259276,65.77223602121782
ridge_lags_calendar,selected_gated,0,2018-09-08 00:00:00,42981.52862579265,144.71313826210294
ridge_lags_calendar,selected_gated,1,2018-09-15 00:00:00,45244.42662206789,132.51111033697308
ridge_lags_calendar,selected_gated,2,2018-09-22 00:00:00,41497.73717136544,131.26270440242237
ridge_lags_calendar,selected_gated,3,2018-09-29 00:00:00,55885.86252623384,127.57733144055005
ridge_lags_calendar,selected_gated,4,2018-10-06 00:00:00,39358.753418543434,128.23070100880335
ridge_lags_calendar,selected_gated,5,2018-10-13 00:00:00,30023.77126536506,117.791157852116
ridge_lags_calendar,selected_gated,6,2018-10-20 00:00:00,32735.67286936523,126.25802959435089
ridge_lags_calendar,selected_gated,7,2018-10-27 00:00:00,22716.67109609391,103.05582636262633
ridge_lags_calendar,selected_gated,8,2018-11-03 00:00:00,19207.807105777963,82.81960601491608
ridge_lags_calendar,selected_gated,9,2018-11-10 00:00:00,22050.097353932964,106.94819220632041
ridge_lags_calendar,selected_gated,10,2018-11-17 00:00:00,13613.874822857742,83.59882534694289
ridge_lags_calendar,selected_gated,11,2018-11-24 00:00:00,8160.229879234388,65.71592726535023
